product_id,category_id,product_name,description,price,cost_price,weight_g,length_cm,height_cm,width_cm,stock_quantity,is_active,created_at
PROD000175,CAT0016,Mini Fitness Equipment Purpose,Sing identify should loss particular gas east shake.,46.16,24.18,8878,70,16,46,189,True,2023-02-11T18:38:41
PROD000176,CAT0020,Mini Fiction Books Too,Then skin same simple painting those report base safe realize program community relationship.,89.36,57.77,18951,53,48,10,282,True,2023-12-30T12:31:56
PROD000177,CAT0004,Pro Cameras Almost,Site call wear half story build Congress speech southern dark federal party several PM.,33.64,17.56,13490,82,56,76,235,True,2020-02-22T19:11:29
PROD000178,CAT0012,Premium Women's Clothing Garden,Require western daughter wife bank case war say position evidence worry decide spend.,189.47,82.94,8825,11,9,55,129,True,2021-01-21T01:49:44
PROD000179,CAT0001,Smart Smartphones Street,Modern hit thousand lawyer administration at Mr movement.,24.1,11.53,8525,87,13,75,485,True,2022-02-12T15:55:44
PROD000180,CAT0013,Mini Shoes Today,Glass radio feeling far people body blood win chance factor.,866.28,444.77,6200,72,43,13,204,True,2021-04-26T03:16:04
PROD000181,CAT0005,Ultra Tablets Level,Where officer matter eight billion group suffer.,70.16,31.04,20335,91,20,26,267,True,2022-08-13T08:36:29
PROD000182,CAT0027,Premium Fragrances Against,Everything according together in seem lot power structure his candidate onto court.,11.84,5.79,8003,58,50,21,188,True,2024-06-29T10:28:20
PROD000183,CAT0028,Essential Action Figures Official,Country fast four very doctor past need across.,9.16,4.25,25553,37,7,64,447,True,2023-04-27T06:14:04
PROD000184,CAT0019,Smart Team Sports Management,Sit stand key mother economic this project million forget.,59.08,40.39,12825,25,24,52,387,True,2020-05-11T11:32:53
PROD000185,CAT0012,Pro Women's Clothing Fish,Computer claim rest woman rather can network.,25.33,13.2,23679,91,25,48,278,True,2022-07-01T21:47:03
PROD000186,CAT0013,Smart Shoes Arm,Serious them call computer opportunity seem role exist total go voice Republican open.,78.01,53.65,812,90,7,65,193,True,2022-05-19T06:28:42
PROD000187,CAT0019,Mini Team Sports Into,Major political assume strong surface whom court indeed rich far strong majority affect.,58.43,32.36,17428,69,60,7,395,True,2020-12-04T13:01:59
PROD000188,CAT0024,Smart Skincare Religious,Eight forward themselves young young continue director work front read not lead within worry information.,30.34,14.33,16465,71,13,40,169,True,2021-02-21T02:41:32
PROD000189,CAT0030,Smart Baby Toys Present,Stuff practice security top coach today support than determine ago whatever consider various end how.,11.99,6.99,2066,91,46,48,19,True,2020-06-27T17:15:26
PROD000190,CAT0019,Pro Team Sports Particularly,Court military man book until thought fund.,5.38,2.54,6896,50,14,72,131,True,2021-01-14T14:25:57
PROD000191,CAT0026,Mini Hair Care Upon,They Republican rock cell consumer bar radio phone civil rich and safe activity change.,19.38,11.99,4683,18,7,17,364,True,2024-06-22T21:10:00
PROD000192,CAT0030,Mini Baby Toys Recently,Card upon another difficult still long decision feeling try successful grow.,92.54,57.04,4105,74,5,30,123,True,2021-09-07T03:12:57
PROD000193,CAT0032,Ultra Motor Oil Alone,By finish road dream cup help not.,42.82,19.91,21153,46,16,10,451,True,2020-04-17T23:42:17
PROD000194,CAT0005,Mini Tablets Push,Imagine fund heart performance fight audience officer my themselves system.,7.43,5.1,20099,69,33,46,199,True,2024-04-04T13:40:05
PROD000195,CAT0027,Smart Fragrances Build,Report to family firm fly recent others marriage couple table.,40.76,25.83,28362,72,59,6,5,True,2021-10-10T10:03:53
PROD000196,CAT0002,Premium Laptops Party,The choose decade me myself price board wear hundred during federal.,52.58,36.76,19255,18,23,58,57,True,2024-06-15T14:33:33
PROD000197,CAT0001,Ultra Smartphones Structure,Special owner best employee both member far soldier lead series quality else off audience push.,11.47,5.43,10989,65,42,68,135,True,2021-01-06T21:32:57
PROD000198,CAT0027,Classic Fragrances Republican,This want investment poor would however believe consider young lot policy.,39.82,26.88,22336,32,27,52,312,True,2021-02-20T02:16:07
PROD000199,CAT0004,Classic Cameras Range,Wish through leader sound give customer eat very including start democratic.,35.51,15.02,2373,20,57,72,327,True,2022-06-10T04:03:18
PROD000200,CAT0007,Pro Kitchen Appliances Five,Foot suffer board realize child relate those suffer order write main already nothing language wonder standard.,8.4,4.72,7630,55,35,66,175,True,2021-03-08T18:29:15
PROD000201,CAT0027,Mini Fragrances Religious,Base event trip raise discover TV election fine magazine oil his rule simply.,50.87,23.32,23739,25,15,69,75,True,2023-11-03T02:45:56
PROD000202,CAT0018,Ultra Cycling Mr,Change public summer beyond experience other understand western send police price party mind different set bag.,64.91,32.49,2564,16,18,9,356,True,2022-07-02T06:22:49
PROD000203,CAT0009,Ultra Garden Tools Include,Instead ready though enjoy standard model join moment late capital leader mother wish identify education.,121.47,67.53,24532,10,55,51,322,True,2022-11-14T13:12:48
PROD000204,CAT0016,Ultra Fitness Equipment Third,Production world hour owner walk protect mean several.,117.28,64.24,14096,60,52,10,265,True,2020-12-27T23:48:45
PROD000205,CAT0009,Mini Garden Tools Rich,Require garden result new left weight again seem.,6.34,3.35,638,10,14,12,266,True,2023-01-27T14:07:42
PROD000206,CAT0025,Classic Makeup Bank,Ask south seven on response recognize move five small suffer trip eye hospital find center.,10.75,5.58,2946,8,26,24,350,True,2022-09-22T09:07:51
PROD000207,CAT0014,Pro Watches Life,Agreement group world strong model forget successful soon not since despite.,61.44,26.42,25202,32,18,48,182,True,2023-08-28T07:43:19
PROD000208,CAT0012,Premium Women's Clothing Magazine,Nice anyone door laugh everybody training news.,61.35,32.57,15955,85,56,67,217,True,2021-03-19T00:42:47
PROD000209,CAT0014,Mini Watches But,Ahead position old conference I street building.,61.44,42.71,8693,42,49,10,59,True,2020-01-16T09:46:14
PROD000210,CAT0029,Essential Board Games Training,My grow property now risk western leader condition simple.,2500.0,1585.18,9829,35,32,75,377,True,2021-02-28T01:49:30
PROD000211,CAT0027,Pro Fragrances Drive,Present apply author network join subject environmental put.,65.7,27.19,21189,52,41,20,27,True,2023-02-25T07:10:01
PROD000212,CAT0029,Premium Board Games Carry,Grow reach out win focus provide store hold change president city system notice may space me.,129.37,78.57,19896,11,34,52,289,True,2020-07-20T10:48:54
PROD000213,CAT0019,Pro Team Sports Memory,Way production Mrs son executive share million usually away compare chance example here.,104.04,50.54,566,96,30,37,298,True,2023-06-05T15:03:02
PROD000214,CAT0027,Classic Fragrances Hard,Time daughter matter relationship certainly century free hot Republican so high book suffer worry somebody move.,72.36,45.59,26528,53,57,42,425,True,2023-11-18T08:54:21
PROD000215,CAT0006,Essential Furniture Article,Light time it study medical marriage health few manage and song notice.,22.68,15.12,4807,73,52,51,296,True,2022-02-10T03:11:39
PROD000216,CAT0010,Premium Lighting Especially,Brother heart particular method worker social thank picture if analysis itself institution full.,82.33,41.09,9697,7,51,69,454,True,2021-08-27T03:18:59
PROD000217,CAT0012,Premium Women's Clothing Why,Lawyer size money four safe film late from democratic decide dinner hospital away.,13.1,8.74,6110,33,20,23,397,False,2023-06-09T20:14:39
PROD000218,CAT0004,Smart Cameras Population,None call rule easy my up science worker plan return these soldier experience car will.,24.92,13.02,802,76,32,24,203,True,2023-11-21T09:55:23
PROD000219,CAT0027,Premium Fragrances Your,Ten movement last modern purpose laugh level near focus they.,18.5,12.8,21084,61,13,32,158,True,2021-12-09T17:08:27
PROD000220,CAT0015,Smart Bags Against,Expect idea break chair edge including few help its determine history send hospital wish.,36.53,18.18,19789,51,43,36,460,False,2021-03-06T09:01:41
PROD000221,CAT0002,Essential Laptops Old,Decade people someone specific this decision around exist.,532.5,346.55,27182,5,59,49,491,True,2021-01-01T00:11:53
PROD000222,CAT0010,Classic Lighting Someone,Best discuss organization will number spring tough few Mr.,5.0,3.35,20038,60,23,8,281,True,2021-04-02T11:11:13
PROD000223,CAT0026,Essential Hair Care Order,Marriage animal series company cut sign street notice use design.,75.45,43.55,17892,91,11,60,338,True,2023-04-03T04:20:15
PROD000224,CAT0025,Smart Makeup Miss,Likely say others ball outside operation quite candidate choice agency doctor know season fly listen environment.,5.0,2.52,2435,32,2,76,246,True,2020-11-01T06:15:28
PROD000225,CAT0010,Mini Lighting Account,Threat any right line father point understand ball difficult choice care their in institution fine.,18.8,11.84,17368,45,38,48,472,True,2022-02-21T17:18:08
PROD000226,CAT0013,Ultra Shoes Education,Style significant night because nature reach research design economic culture dog its lay short will.,122.33,77.46,17792,24,17,80,407,True,2024-04-30T12:07:17
PROD000227,CAT0018,Premium Cycling Yet,Audience rest artist material increase paper those thousand inside town result movie measure.,35.77,21.03,28054,8,55,26,244,True,2020-01-04T00:56:18
PROD000228,CAT0001,Classic Smartphones Quite,Activity record participant eye together sometimes throw official.,9.09,5.46,14279,81,27,54,32,False,2020-12-28T20:02:31
PROD000229,CAT0025,Premium Makeup Community,As per sea often treatment gas put wrong decision power.,14.04,7.74,2711,90,14,47,421,False,2020-03-20T04:19:26
PROD000230,CAT0004,Ultra Cameras Analysis,Trade although quite out military avoid according citizen.,74.85,51.17,17345,12,41,40,41,True,2020-08-15T07:24:49
PROD000231,CAT0021,Ultra Non-Fiction Choose,President think pull stage feel science million song before.,13.78,5.74,25401,27,57,71,100,True,2023-10-09T07:51:32
PROD000232,CAT0027,Premium Fragrances Voice,Environment accept water data seven especially charge easy factor entire serve.,42.94,25.25,23969,52,16,40,138,True,2024-03-18T17:55:05
PROD000233,CAT0029,Essential Board Games Best,May near little material choice on medical policy bank owner hear tree others behavior.,34.98,18.64,12853,25,5,62,453,True,2023-06-06T18:12:17
PROD000234,CAT0027,Classic Fragrances Final,School know official special up dream financial before prove ten.,15.15,9.11,4545,49,3,76,408,True,2024-03-08T21:11:45
PROD000235,CAT0031,Premium Car Accessories To,Certain animal parent hope blood true several interest night example at.,433.86,293.66,5324,77,46,13,393,True,2020-03-11T15:14:59
PROD000236,CAT0026,Smart Hair Care Official,Soldier life it pull music increase ready unit plant just cost whatever by than.,70.86,48.25,17532,38,6,29,101,True,2021-12-22T03:36:27
PROD000237,CAT0006,Essential Furniture Fish,Shoulder manage soldier national because we read three as.,5.0,3.41,11776,96,12,30,176,True,2023-05-31T20:00:51
PROD000238,CAT0007,Premium Kitchen Appliances Seven,Money way general or condition another general.,41.42,22.37,15262,6,15,26,347,True,2021-05-22T14:42:21
PROD000239,CAT0001,Pro Smartphones Business,Including claim stuff to floor charge some measure ago among participant indicate agency half.,14.97,7.69,24637,59,17,70,342,True,2023-12-24T04:18:21
PROD000240,CAT0032,Essential Motor Oil Kid,Agency successful media poor only free yourself listen trouble trial call anyone executive decision against.,92.1,51.93,12370,20,14,32,229,True,2022-07-10T21:39:18
PROD000241,CAT0020,Premium Fiction Books Need,Next state former camera difference close security their far do quickly focus present.,12.79,6.13,23839,26,57,79,165,True,2023-05-14T01:13:11
PROD000242,CAT0019,Mini Team Sports Training,Raise available democratic security address center stay fish cause.,28.86,15.96,3147,60,19,41,27,True,2021-09-28T13:43:45
PROD000243,CAT0017,Ultra Outdoor Gear Give,Job life protect score strategy have today.,60.7,39.43,15464,73,8,23,463,True,2024-04-01T09:13:24
PROD000244,CAT0011,Premium Men's Clothing Wall,Voice themselves most cold yet table enough herself find game evidence speak fight travel resource.,93.59,63.13,509,25,42,16,449,True,2021-07-20T16:08:03
PROD000245,CAT0007,Essential Kitchen Appliances Raise,Occur subject station professor laugh expert inside far discussion writer argue staff describe they.,7.84,4.61,17070,58,12,78,279,True,2024-03-06T10:25:09
PROD000246,CAT0029,Ultra Board Games Reflect,Natural ball brother production world door about their by charge week movement.,22.17,10.42,28446,34,57,74,124,True,2024-05-19T23:34:35
PROD000247,CAT0012,Essential Women's Clothing Along,Sound every as notice system edge drive various draw attack sport strong the recent herself teacher.,18.73,10.55,13433,8,23,34,293,True,2020-03-12T04:56:27
PROD000248,CAT0032,Classic Motor Oil Head,Idea necessary test arrive choose carry point adult couple religious sense well.,15.12,9.61,17895,97,42,59,206,True,2021-01-04T16:54:27
PROD000249,CAT0030,Premium Baby Toys Represent,Then check order assume teach western sea how away country hard visit between itself picture.,275.49,149.73,13244,68,17,56,265,True,2021-03-31T07:07:31
PROD000250,CAT0001,Premium Smartphones Another,Role American law toward upon ever accept start.,53.84,27.43,12374,74,11,15,337,True,2021-07-14T15:15:03
PROD000251,CAT0015,Essential Bags Story,Soon present piece beyond all rise run simple.,7.29,4.29,22131,25,7,55,347,True,2023-02-11T05:57:29
PROD000252,CAT0001,Classic Smartphones Too,Source finally parent north data believe grow practice drop pattern less unit dark.,99.63,63.08,14706,18,45,38,207,True,2020-08-14T08:59:50
PROD000253,CAT0012,Classic Women's Clothing Miss,Capital worker stay heart somebody very citizen yourself today political another care.,422.67,178.29,4596,46,38,55,496,True,2020-05-02T12:28:23
PROD000254,CAT0018,Classic Cycling Painting,Management remember task base direction although and certainly list second.,114.32,53.8,20004,74,20,74,444,True,2021-05-06T22:27:35
PROD000255,CAT0009,Premium Garden Tools Add,Option head population work might end carry director ball night purpose remain civil its Congress.,5.35,3.57,27931,47,53,9,487,True,2021-12-14T23:03:37
PROD000256,CAT0028,Classic Action Figures Provide,One the remember father hold discussion through everything experience life option.,18.52,12.83,23536,93,18,69,496,True,2021-02-07T20:37:15
PROD000257,CAT0020,Essential Fiction Books Culture,Politics indicate skill spend surface pay teach character generation stock structure song scientist let.,151.46,100.68,27776,99,41,70,283,True,2020-09-18T00:32:51
