order_item_id,order_id,product_id,seller_id,quantity,unit_price,total_price
ITEM000000377,ORD00000210,PROD001468,SEL00121,2,48.45,96.9
ITEM000000378,ORD00000211,PROD000009,SEL00112,1,18.21,18.21
ITEM000000379,ORD00000212,PROD000042,SEL00168,1,37.89,37.89
ITEM000000380,ORD00000213,PROD000105,SEL00082,2,26.77,53.54
ITEM000000381,ORD00000214,PROD000126,SEL00042,2,424.13,848.26
ITEM000000382,ORD00000215,PROD000118,SEL00166,1,7.42,7.42
ITEM000000383,ORD00000215,PROD001121,SEL00090,3,124.54,373.62
ITEM000000384,ORD00000215,PROD000551,SEL00180,2,33.48,66.96
ITEM000000385,ORD00000215,PROD000347,SEL00104,1,5.35,5.35
ITEM000000386,ORD00000215,PROD000056,SEL00174,1,93.43,93.43
ITEM000000387,ORD00000216,PROD000840,SEL00181,1,24.54,24.54
ITEM000000388,ORD00000217,PROD001306,SEL00137,2,10.72,21.44
ITEM000000389,ORD00000217,PROD000832,SEL00181,2,10.39,20.78
ITEM000000390,ORD00000217,PROD000001,SEL00140,1,60.69,60.69
ITEM000000391,ORD00000218,PROD000395,SEL00094,1,120.84,120.84
ITEM000000392,ORD00000218,PROD000002,SEL00084,2,25.82,51.64
ITEM000000393,ORD00000219,PROD000036,SEL00079,2,7.22,14.44
ITEM000000394,ORD00000220,PROD000002,SEL00147,1,29.16,29.16
ITEM000000395,ORD00000220,PROD000340,SEL00194,1,15.49,15.49
ITEM000000396,ORD00000220,PROD000492,SEL00043,1,196.61,196.61
ITEM000000397,ORD00000220,PROD000007,SEL00052,1,210.25,210.25
ITEM000000398,ORD00000221,PROD000098,SEL00163,1,43.18,43.18
ITEM000000399,ORD00000221,PROD000156,SEL00159,2,11.96,23.92
ITEM000000400,ORD00000222,PROD000088,SEL00153,1,42.79,42.79
ITEM000000401,ORD00000222,PROD000007,SEL00085,1,228.46,228.46
ITEM000000402,ORD00000223,PROD000124,SEL00188,1,6.4,6.4
ITEM000000403,ORD00000224,PROD000640,SEL00063,1,7.22,7.22
ITEM000000404,ORD00000225,PROD000003,SEL00081,1,74.21,74.21
ITEM000000405,ORD00000225,PROD000004,SEL00169,1,208.01,208.01
ITEM000000406,ORD00000226,PROD000080,SEL00164,2,4.59,9.18
ITEM000000407,ORD00000227,PROD001252,SEL00149,1,85.82,85.82
ITEM000000408,ORD00000228,PROD000456,SEL00081,1,12.81,12.81
ITEM000000409,ORD00000229,PROD000476,SEL00174,1,25.01,25.01
ITEM000000410,ORD00000229,PROD000084,SEL00178,1,18.66,18.66
ITEM000000411,ORD00000229,PROD000324,SEL00167,1,412.44,412.44
ITEM000000412,ORD00000229,PROD000001,SEL00120,1,55.75,55.75
ITEM000000413,ORD00000229,PROD000395,SEL00176,1,121.18,121.18
ITEM000000414,ORD00000230,PROD001142,SEL00183,1,156.44,156.44
ITEM000000415,ORD00000231,PROD000354,SEL00058,1,28.69,28.69
ITEM000000416,ORD00000231,PROD001000,SEL00036,3,64.95,194.85
ITEM000000417,ORD00000232,PROD000574,SEL00116,1,24.67,24.67
ITEM000000418,ORD00000233,PROD000007,SEL00150,1,202.99,202.99
ITEM000000419,ORD00000233,PROD001102,SEL00095,1,4.7,4.7
ITEM000000420,ORD00000233,PROD000003,SEL00011,3,63.38,190.14
ITEM000000421,ORD00000234,PROD000240,SEL00121,2,80.33,160.66
ITEM000000422,ORD00000234,PROD000010,SEL00041,1,61.13,61.13
ITEM000000423,ORD00000235,PROD000001,SEL00113,2,52.33,104.66
ITEM000000424,ORD00000236,PROD000126,SEL00073,1,453.72,453.72
ITEM000000425,ORD00000237,PROD000050,SEL00105,1,4.58,4.58
ITEM000000426,ORD00000238,PROD000185,SEL00036,1,25.88,25.88
ITEM000000427,ORD00000239,PROD000299,SEL00063,1,81.28,81.28
ITEM000000428,ORD00000239,PROD000002,SEL00170,4,28.53,114.12
ITEM000000429,ORD00000240,PROD000008,SEL00103,1,83.56,83.56
ITEM000000430,ORD00000240,PROD000273,SEL00010,1,138.77,138.77
ITEM000000431,ORD00000241,PROD000073,SEL00157,1,29.73,29.73
ITEM000000432,ORD00000242,PROD000586,SEL00060,1,43.59,43.59
ITEM000000433,ORD00000242,PROD000424,SEL00019,2,93.67,187.34
ITEM000000434,ORD00000243,PROD000907,SEL00107,1,5.58,5.58
ITEM000000435,ORD00000244,PROD000504,SEL00081,1,62.6,62.6
ITEM000000436,ORD00000244,PROD000133,SEL00126,2,8.86,17.72
ITEM000000437,ORD00000245,PROD000464,SEL00043,1,41.33,41.33
ITEM000000438,ORD00000245,PROD000042,SEL00014,3,36.68,110.04
ITEM000000439,ORD00000245,PROD000055,SEL00181,1,108.48,108.48
ITEM000000440,ORD00000245,PROD000739,SEL00083,1,250.74,250.74
ITEM000000441,ORD00000246,PROD000147,SEL00178,1,7.76,7.76
ITEM000000442,ORD00000247,PROD000765,SEL00001,2,130.18,260.36
ITEM000000443,ORD00000248,PROD000836,SEL00158,1,42.6,42.6
ITEM000000444,ORD00000249,PROD000946,SEL00176,2,9.09,18.18
ITEM000000445,ORD00000249,PROD001155,SEL00194,1,207.6,207.6
ITEM000000446,ORD00000249,PROD000133,SEL00007,1,8.23,8.23
ITEM000000447,ORD00000250,PROD000061,SEL00020,1,19.43,19.43
ITEM000000448,ORD00000250,PROD000307,SEL00103,1,161.07,161.07
ITEM000000449,ORD00000251,PROD000090,SEL00176,1,64.17,64.17
ITEM000000450,ORD00000252,PROD000336,SEL00134,1,28.76,28.76
ITEM000000451,ORD00000252,PROD000533,SEL00031,1,30.24,30.24
ITEM000000452,ORD00000253,PROD000496,SEL00074,1,56.6,56.6
ITEM000000453,ORD00000254,PROD000092,SEL00172,1,110.64,110.64
ITEM000000454,ORD00000255,PROD000014,SEL00093,1,4.43,4.43
ITEM000000455,ORD00000255,PROD000133,SEL00096,1,8.52,8.52
ITEM000000456,ORD00000256,PROD000010,SEL00045,1,65.22,65.22
ITEM000000457,ORD00000256,PROD001057,SEL00094,3,32.38,97.14
ITEM000000458,ORD00000256,PROD000075,SEL00122,1,4.71,4.71
ITEM000000459,ORD00000256,PROD000012,SEL00178,1,19.36,19.36
ITEM000000460,ORD00000256,PROD000001,SEL00086,1,61.52,61.52
ITEM000000461,ORD00000257,PROD000412,SEL00170,1,8.36,8.36
ITEM000000462,ORD00000258,PROD000396,SEL00011,3,19.0,57.0
ITEM000000463,ORD00000259,PROD000072,SEL00109,2,194.82,389.64
ITEM000000464,ORD00000259,PROD000003,SEL00147,2,71.13,142.26
ITEM000000465,ORD00000259,PROD000116,SEL00115,1,41.51,41.51
ITEM000000466,ORD00000260,PROD000057,SEL00169,1,11.16,11.16
ITEM000000467,ORD00000261,PROD000473,SEL00087,1,4.76,4.76
ITEM000000468,ORD00000262,PROD000343,SEL00067,1,39.93,39.93
ITEM000000469,ORD00000263,PROD000086,SEL00019,3,16.33,48.99
ITEM000000470,ORD00000263,PROD000024,SEL00174,1,5.7,5.7
ITEM000000471,ORD00000263,PROD001447,SEL00142,1,17.48,17.48
ITEM000000472,ORD00000264,PROD000154,SEL00169,1,43.27,43.27
ITEM000000473,ORD00000265,PROD000496,SEL00108,1,58.11,58.11
ITEM000000474,ORD00000265,PROD000010,SEL00127,1,55.68,55.68
ITEM000000475,ORD00000266,PROD000185,SEL00141,2,25.17,50.34
ITEM000000476,ORD00000266,PROD000001,SEL00037,3,61.35,184.05
ITEM000000477,ORD00000266,PROD000206,SEL00073,1,10.61,10.61
ITEM000000478,ORD00000266,PROD001343,SEL00156,2,50.68,101.36
ITEM000000479,ORD00000267,PROD000098,SEL00047,1,42.4,42.4
ITEM000000480,ORD00000267,PROD000002,SEL00118,1,25.73,25.73
ITEM000000481,ORD00000268,PROD000001,SEL00139,1,62.39,62.39
ITEM000000482,ORD00000268,PROD000101,SEL00085,1,5.55,5.55
ITEM000000483,ORD00000269,PROD000013,SEL00149,4,46.34,185.36
ITEM000000484,ORD00000269,PROD000001,SEL00107,4,62.11,248.44
ITEM000000485,ORD00000270,PROD000652,SEL00064,1,109.48,109.48
ITEM000000486,ORD00000271,PROD000158,SEL00018,4,54.5,218.0
ITEM000000487,ORD00000272,PROD000048,SEL00108,1,106.03,106.03
ITEM000000488,ORD00000273,PROD001093,SEL00014,1,74.37,74.37
ITEM000000489,ORD00000274,PROD000007,SEL00091,1,225.23,225.23
ITEM000000490,ORD00000275,PROD001310,SEL00013,3,54.63,163.89
ITEM000000491,ORD00000276,PROD000058,SEL00076,1,23.67,23.67
ITEM000000492,ORD00000277,PROD001051,SEL00011,3,14.27,42.81
ITEM000000493,ORD00000278,PROD000339,SEL00137,4,51.08,204.32
ITEM000000494,ORD00000278,PROD000849,SEL00010,1,13.24,13.24
ITEM000000495,ORD00000278,PROD001429,SEL00021,1,25.85,25.85
ITEM000000496,ORD00000278,PROD000047,SEL00043,2,18.25,36.5
ITEM000000497,ORD00000278,PROD001331,SEL00118,1,207.19,207.19
ITEM000000498,ORD00000279,PROD000102,SEL00033,2,20.71,41.42
ITEM000000499,ORD00000279,PROD000099,SEL00192,1,30.92,30.92
ITEM000000500,ORD00000279,PROD000072,SEL00110,3,207.69,623.07
ITEM000000501,ORD00000279,PROD000250,SEL00200,1,50.84,50.84
ITEM000000502,ORD00000279,PROD000012,SEL00136,1,17.53,17.53
ITEM000000503,ORD00000280,PROD000266,SEL00021,3,6.31,18.93
ITEM000000504,ORD00000281,PROD000250,SEL00088,2,47.63,95.26
ITEM000000505,ORD00000282,PROD000667,SEL00121,1,25.32,25.32
ITEM000000506,ORD00000282,PROD000870,SEL00199,1,369.19,369.19
ITEM000000507,ORD00000283,PROD000141,SEL00011,2,45.43,90.86
ITEM000000508,ORD00000283,PROD000053,SEL00085,1,13.35,13.35
ITEM000000509,ORD00000284,PROD000037,SEL00076,1,39.7,39.7
ITEM000000510,ORD00000284,PROD000019,SEL00143,1,11.6,11.6
ITEM000000511,ORD00000285,PROD000002,SEL00088,1,23.9,23.9
ITEM000000512,ORD00000285,PROD000073,SEL00072,1,32.85,32.85
ITEM000000513,ORD00000285,PROD000040,SEL00068,2,39.27,78.54
ITEM000000514,ORD00000286,PROD001353,SEL00177,1,54.04,54.04
ITEM000000515,ORD00000287,PROD000272,SEL00108,1,5.6,5.6
ITEM000000516,ORD00000287,PROD000076,SEL00007,1,86.03,86.03
ITEM000000517,ORD00000287,PROD000304,SEL00053,1,60.33,60.33
ITEM000000518,ORD00000287,PROD000010,SEL00184,1,64.89,64.89
ITEM000000519,ORD00000288,PROD000145,SEL00097,1,40.47,40.47
ITEM000000520,ORD00000288,PROD000377,SEL00092,1,91.96,91.96
ITEM000000521,ORD00000288,PROD000188,SEL00083,2,29.11,58.22
ITEM000000522,ORD00000289,PROD000111,SEL00051,1,4.71,4.71
ITEM000000523,ORD00000289,PROD001473,SEL00034,1,26.51,26.51
ITEM000000524,ORD00000289,PROD001023,SEL00043,1,30.3,30.3
ITEM000000525,ORD00000290,PROD000373,SEL00127,1,173.56,173.56
ITEM000000526,ORD00000291,PROD000288,SEL00182,1,62.97,62.97
ITEM000000527,ORD00000292,PROD000368,SEL00034,2,33.03,66.06
ITEM000000528,ORD00000292,PROD000020,SEL00094,1,6.3,6.3
ITEM000000529,ORD00000293,PROD000106,SEL00018,1,53.35,53.35
ITEM000000530,ORD00000294,PROD000002,SEL00171,1,27.38,27.38
ITEM000000531,ORD00000295,PROD000174,SEL00062,1,51.74,51.74
ITEM000000532,ORD00000295,PROD000252,SEL00044,2,90.35,180.7
ITEM000000533,ORD00000296,PROD000027,SEL00024,1,8.26,8.26
ITEM000000534,ORD00000296,PROD001343,SEL00142,3,51.6,154.8
ITEM000000535,ORD00000297,PROD001128,SEL00168,1,11.79,11.79
ITEM000000536,ORD00000298,PROD000570,SEL00129,2,20.52,41.04
ITEM000000537,ORD00000299,PROD000240,SEL00127,1,93.38,93.38
ITEM000000538,ORD00000300,PROD000988,SEL00011,1,91.9,91.9
ITEM000000539,ORD00000300,PROD000008,SEL00079,1,73.4,73.4
ITEM000000540,ORD00000300,PROD000743,SEL00135,3,13.46,40.38
ITEM000000541,ORD00000300,PROD000754,SEL00140,1,116.35,116.35
ITEM000000542,ORD00000300,PROD000045,SEL00149,1,5.24,5.24
ITEM000000543,ORD00000301,PROD001012,SEL00056,1,38.98,38.98
ITEM000000544,ORD00000302,PROD001261,SEL00161,1,55.7,55.7
ITEM000000545,ORD00000302,PROD000011,SEL00077,4,18.84,75.36
ITEM000000546,ORD00000302,PROD000162,SEL00179,4,87.91,351.64
ITEM000000547,ORD00000303,PROD001416,SEL00083,2,86.31,172.62
ITEM000000548,ORD00000304,PROD000182,SEL00111,1,11.23,11.23
ITEM000000549,ORD00000304,PROD000966,SEL00066,2,176.19,352.38
ITEM000000550,ORD00000305,PROD000316,SEL00020,2,34.0,68.0
ITEM000000551,ORD00000306,PROD000092,SEL00172,2,106.3,212.6
ITEM000000552,ORD00000307,PROD000046,SEL00053,1,12.98,12.98
ITEM000000553,ORD00000307,PROD000021,SEL00119,1,176.69,176.69
ITEM000000554,ORD00000307,PROD000667,SEL00156,1,25.19,25.19
ITEM000000555,ORD00000308,PROD000100,SEL00191,1,23.86,23.86
ITEM000000556,ORD00000309,PROD000213,SEL00077,1,89.07,89.07
ITEM000000557,ORD00000310,PROD000192,SEL00167,1,87.32,87.32
ITEM000000558,ORD00000310,PROD000299,SEL00154,2,89.42,178.84
ITEM000000559,ORD00000311,PROD000973,SEL00087,2,83.66,167.32
ITEM000000560,ORD00000311,PROD001415,SEL00029,1,15.36,15.36
ITEM000000561,ORD00000312,PROD000115,SEL00139,1,23.43,23.43
ITEM000000562,ORD00000313,PROD000851,SEL00061,1,14.7,14.7
ITEM000000563,ORD00000314,PROD000674,SEL00060,1,18.4,18.4
ITEM000000564,ORD00000315,PROD000294,SEL00032,1,87.45,87.45
ITEM000000565,ORD00000316,PROD001310,SEL00181,1,52.27,52.27
ITEM000000566,ORD00000317,PROD000020,SEL00020,1,5.91,5.91
ITEM000000567,ORD00000317,PROD000006,SEL00103,2,21.36,42.72
ITEM000000568,ORD00000317,PROD000934,SEL00086,1,4.96,4.96
ITEM000000569,ORD00000318,PROD000140,SEL00193,1,7.71,7.71
ITEM000000570,ORD00000319,PROD000912,SEL00087,2,39.67,79.34
ITEM000000571,ORD00000320,PROD001068,SEL00199,1,119.23,119.23
ITEM000000572,ORD00000321,PROD000003,SEL00054,1,68.88,68.88
ITEM000000573,ORD00000321,PROD001034,SEL00137,1,72.52,72.52
ITEM000000574,ORD00000322,PROD000148,SEL00184,1,5.89,5.89
ITEM000000575,ORD00000323,PROD000212,SEL00136,1,124.5,124.5
ITEM000000576,ORD00000324,PROD000378,SEL00085,2,39.83,79.66
ITEM000000577,ORD00000324,PROD001192,SEL00182,1,6.76,6.76
ITEM000000578,ORD00000324,PROD000001,SEL00153,3,54.15,162.45
ITEM000000579,ORD00000324,PROD000176,SEL00157,2,83.6,167.2
ITEM000000580,ORD00000325,PROD000494,SEL00044,1,12.29,12.29
ITEM000000581,ORD00000326,PROD000571,SEL00170,2,33.5,67.0
ITEM000000582,ORD00000327,PROD000505,SEL00188,1,14.37,14.37
ITEM000000583,ORD00000328,PROD000009,SEL00183,1,18.42,18.42
ITEM000000584,ORD00000329,PROD000052,SEL00024,1,21.29,21.29
ITEM000000585,ORD00000329,PROD000082,SEL00045,1,52.26,52.26
ITEM000000586,ORD00000330,PROD000783,SEL00124,1,50.01,50.01
ITEM000000587,ORD00000330,PROD000044,SEL00121,2,23.57,47.14
ITEM000000588,ORD00000331,PROD000023,SEL00164,1,35.63,35.63
ITEM000000589,ORD00000332,PROD001316,SEL00173,2,6.92,13.84
ITEM000000590,ORD00000332,PROD000001,SEL00072,1,59.76,59.76
ITEM000000591,ORD00000332,PROD001491,SEL00001,1,16.49,16.49
ITEM000000592,ORD00000332,PROD000472,SEL00030,4,4.37,17.48
ITEM000000593,ORD00000333,PROD000854,SEL00148,1,139.33,139.33
ITEM000000594,ORD00000334,PROD000050,SEL00048,1,5.25,5.25
ITEM000000595,ORD00000334,PROD000001,SEL00172,1,54.6,54.6
ITEM000000596,ORD00000334,PROD000607,SEL00173,2,13.02,26.04
ITEM000000597,ORD00000334,PROD000871,SEL00118,1,25.27,25.27
ITEM000000598,ORD00000334,PROD000613,SEL00144,2,45.25,90.5
ITEM000000599,ORD00000335,PROD000010,SEL00042,2,59.13,118.26
ITEM000000600,ORD00000335,PROD000645,SEL00147,4,21.26,85.04
ITEM000000601,ORD00000336,PROD000685,SEL00056,2,7.48,14.96
ITEM000000602,ORD00000337,PROD000436,SEL00001,2,32.13,64.26
ITEM000000603,ORD00000337,PROD000678,SEL00191,1,275.61,275.61
ITEM000000604,ORD00000338,PROD000908,SEL00181,2,81.11,162.22
ITEM000000605,ORD00000338,PROD000356,SEL00149,1,8.52,8.52
ITEM000000606,ORD00000338,PROD000004,SEL00193,2,198.56,397.12
ITEM000000607,ORD00000338,PROD000187,SEL00132,1,55.56,55.56
ITEM000000608,ORD00000339,PROD000004,SEL00046,1,189.38,189.38
ITEM000000609,ORD00000339,PROD000115,SEL00122,2,25.89,51.78
ITEM000000610,ORD00000339,PROD000003,SEL00069,2,66.92,133.84
ITEM000000611,ORD00000339,PROD000088,SEL00114,1,46.39,46.39
ITEM000000612,ORD00000340,PROD000006,SEL00148,1,25.55,25.55
ITEM000000613,ORD00000341,PROD000794,SEL00058,1,6.27,6.27
ITEM000000614,ORD00000342,PROD001276,SEL00003,1,38.98,38.98
ITEM000000615,ORD00000343,PROD000003,SEL00111,1,63.35,63.35
ITEM000000616,ORD00000344,PROD001306,SEL00163,1,11.8,11.8
ITEM000000617,ORD00000345,PROD000226,SEL00127,1,109.29,109.29
ITEM000000618,ORD00000346,PROD000052,SEL00057,1,18.47,18.47
ITEM000000619,ORD00000347,PROD000004,SEL00178,1,180.93,180.93
ITEM000000620,ORD00000348,PROD000201,SEL00051,1,49.67,49.67
ITEM000000621,ORD00000348,PROD000754,SEL00138,2,111.74,223.48
ITEM000000622,ORD00000348,PROD000536,SEL00137,1,32.59,32.59
ITEM000000623,ORD00000349,PROD000002,SEL00152,1,27.83,27.83
ITEM000000624,ORD00000350,PROD000003,SEL00181,1,65.59,65.59
ITEM000000625,ORD00000351,PROD000111,SEL00083,1,4.4,4.4
ITEM000000626,ORD00000352,PROD000050,SEL00143,1,5.05,5.05
ITEM000000627,ORD00000353,PROD000028,SEL00021,1,44.42,44.42
ITEM000000628,ORD00000353,PROD000044,SEL00043,1,21.96,21.96
ITEM000000629,ORD00000354,PROD000780,SEL00102,1,71.51,71.51
ITEM000000630,ORD00000355,PROD001203,SEL00024,2,38.95,77.9
ITEM000000631,ORD00000356,PROD000113,SEL00086,1,31.3,31.3
ITEM000000632,ORD00000357,PROD001115,SEL00147,1,37.01,37.01
ITEM000000633,ORD00000358,PROD000062,SEL00112,2,25.99,51.98
ITEM000000634,ORD00000359,PROD000175,SEL00038,2,47.96,95.92
ITEM000000635,ORD00000360,PROD000027,SEL00181,2,7.35,14.7
ITEM000000636,ORD00000361,PROD000403,SEL00025,1,28.54,28.54
ITEM000000637,ORD00000362,PROD001407,SEL00191,1,5.48,5.48
ITEM000000638,ORD00000363,PROD000340,SEL00111,2,16.96,33.92
ITEM000000639,ORD00000364,PROD000082,SEL00144,1,46.11,46.11
ITEM000000640,ORD00000364,PROD000416,SEL00193,1,12.13,12.13
ITEM000000641,ORD00000365,PROD000008,SEL00197,1,71.64,71.64
ITEM000000642,ORD00000366,PROD001052,SEL00114,1,54.78,54.78
ITEM000000643,ORD00000366,PROD000204,SEL00190,1,101.81,101.81
ITEM000000644,ORD00000367,PROD000149,SEL00159,1,53.16,53.16
ITEM000000645,ORD00000368,PROD000312,SEL00156,3,109.31,327.93
ITEM000000646,ORD00000369,PROD000375,SEL00027,1,407.01,407.01
ITEM000000647,ORD00000370,PROD000003,SEL00098,1,74.27,74.27
ITEM000000648,ORD00000370,PROD000484,SEL00151,2,37.72,75.44
ITEM000000649,ORD00000371,PROD000031,SEL00048,1,16.29,16.29
ITEM000000650,ORD00000372,PROD000551,SEL00183,3,31.74,95.22
ITEM000000651,ORD00000372,PROD000836,SEL00145,3,37.67,113.01
ITEM000000652,ORD00000373,PROD000781,SEL00170,1,35.66,35.66
ITEM000000653,ORD00000373,PROD000264,SEL00058,1,8.85,8.85
ITEM000000654,ORD00000374,PROD000223,SEL00076,2,77.05,154.1
ITEM000000655,ORD00000375,PROD000010,SEL00198,1,56.38,56.38
ITEM000000656,ORD00000375,PROD000702,SEL00103,1,116.0,116.0
ITEM000000657,ORD00000376,PROD000041,SEL00148,1,75.32,75.32
ITEM000000658,ORD00000376,PROD000197,SEL00129,1,11.26,11.26
ITEM000000659,ORD00000376,PROD000046,SEL00020,1,13.36,13.36
ITEM000000660,ORD00000377,PROD000009,SEL00180,1,17.62,17.62
ITEM000000661,ORD00000378,PROD000383,SEL00035,1,5.12,5.12
ITEM000000662,ORD00000379,PROD000002,SEL00134,1,26.0,26.0
ITEM000000663,ORD00000380,PROD000633,SEL00167,1,23.62,23.62
ITEM000000664,ORD00000380,PROD000060,SEL00100,1,108.48,108.48
ITEM000000665,ORD00000381,PROD000001,SEL00032,1,52.67,52.67
ITEM000000666,ORD00000382,PROD000213,SEL00035,1,104.83,104.83
ITEM000000667,ORD00000382,PROD000002,SEL00057,1,25.44,25.44
ITEM000000668,ORD00000383,PROD000043,SEL00181,1,25.12,25.12
ITEM000000669,ORD00000383,PROD000536,SEL00196,1,33.63,33.63
ITEM000000670,ORD00000383,PROD000003,SEL00074,1,66.19,66.19
ITEM000000671,ORD00000384,PROD000888,SEL00177,2,21.6,43.2
ITEM000000672,ORD00000384,PROD000001,SEL00065,1,60.66,60.66
ITEM000000673,ORD00000385,PROD000033,SEL00145,1,29.52,29.52
ITEM000000674,ORD00000386,PROD000614,SEL00178,3,7.74,23.22
ITEM000000675,ORD00000386,PROD000060,SEL00102,1,102.66,102.66
ITEM000000676,ORD00000386,PROD000005,SEL00176,1,23.98,23.98
ITEM000000677,ORD00000387,PROD000083,SEL00169,1,190.03,190.03
ITEM000000678,ORD00000387,PROD000040,SEL00117,3,44.01,132.03
ITEM000000679,ORD00000388,PROD000898,SEL00100,1,40.5,40.5
ITEM000000680,ORD00000389,PROD000058,SEL00173,2,23.49,46.98
ITEM000000681,ORD00000389,PROD000739,SEL00082,1,208.39,208.39
ITEM000000682,ORD00000389,PROD001064,SEL00176,1,4.86,4.86
ITEM000000683,ORD00000389,PROD000136,SEL00115,3,184.41,553.23
ITEM000000684,ORD00000389,PROD001129,SEL00195,1,26.9,26.9
ITEM000000685,ORD00000390,PROD000094,SEL00153,3,23.46,70.38
ITEM000000686,ORD00000390,PROD001344,SEL00173,1,135.46,135.46
ITEM000000687,ORD00000390,PROD000004,SEL00032,1,190.65,190.65
ITEM000000688,ORD00000391,PROD000493,SEL00053,1,37.71,37.71
ITEM000000689,ORD00000391,PROD000193,SEL00083,1,37.93,37.93
ITEM000000690,ORD00000391,PROD000101,SEL00052,1,5.56,5.56
ITEM000000691,ORD00000391,PROD000389,SEL00191,1,88.76,88.76
ITEM000000692,ORD00000392,PROD000529,SEL00015,1,39.8,39.8
ITEM000000693,ORD00000393,PROD000001,SEL00106,1,58.45,58.45
ITEM000000694,ORD00000394,PROD000014,SEL00038,3,4.83,14.49
ITEM000000695,ORD00000394,PROD000549,SEL00067,2,46.28,92.56
ITEM000000696,ORD00000395,PROD000451,SEL00068,1,31.03,31.03
ITEM000000697,ORD00000396,PROD001352,SEL00039,1,4.36,4.36
ITEM000000698,ORD00000397,PROD000665,SEL00168,1,12.09,12.09
ITEM000000699,ORD00000398,PROD001289,SEL00174,1,8.38,8.38
ITEM000000700,ORD00000398,PROD000526,SEL00116,4,5.03,20.12
ITEM000000701,ORD00000398,PROD000051,SEL00089,2,45.61,91.22
ITEM000000702,ORD00000399,PROD000006,SEL00076,2,21.89,43.78
ITEM000000703,ORD00000400,PROD000719,SEL00064,1,19.76,19.76
ITEM000000704,ORD00000401,PROD000409,SEL00097,2,36.59,73.18
ITEM000000705,ORD00000402,PROD000002,SEL00121,1,24.25,24.25
ITEM000000706,ORD00000403,PROD000083,SEL00025,1,167.17,167.17
ITEM000000707,ORD00000404,PROD001313,SEL00100,1,181.65,181.65
ITEM000000708,ORD00000405,PROD000201,SEL00055,1,51.33,51.33
ITEM000000709,ORD00000405,PROD000135,SEL00123,1,9.61,9.61
ITEM000000710,ORD00000405,PROD000157,SEL00093,1,315.0,315.0
ITEM000000711,ORD00000405,PROD000022,SEL00071,2,26.18,52.36
ITEM000000712,ORD00000406,PROD000088,SEL00078,1,44.72,44.72
ITEM000000713,ORD00000406,PROD000089,SEL00154,1,17.5,17.5
ITEM000000714,ORD00000407,PROD000002,SEL00122,1,24.14,24.14
ITEM000000715,ORD00000407,PROD000681,SEL00182,4,79.66,318.64
ITEM000000716,ORD00000407,PROD000122,SEL00034,1,10.73,10.73
ITEM000000717,ORD00000408,PROD000835,SEL00074,1,27.29,27.29
ITEM000000718,ORD00000409,PROD000923,SEL00113,1,36.51,36.51
ITEM000000719,ORD00000409,PROD000023,SEL00176,1,32.77,32.77
ITEM000000720,ORD00000409,PROD000434,SEL00189,2,74.82,149.64
ITEM000000721,ORD00000409,PROD000171,SEL00102,1,10.39,10.39
ITEM000000722,ORD00000410,PROD001022,SEL00001,1,15.64,15.64
ITEM000000723,ORD00000411,PROD000024,SEL00055,2,5.69,11.38
ITEM000000724,ORD00000412,PROD000474,SEL00051,2,176.1,352.2
ITEM000000725,ORD00000412,PROD000346,SEL00185,2,42.82,85.64
ITEM000000726,ORD00000413,PROD000050,SEL00140,1,4.48,4.48
ITEM000000727,ORD00000413,PROD000009,SEL00047,1,18.49,18.49
ITEM000000728,ORD00000413,PROD000423,SEL00068,1,22.55,22.55
ITEM000000729,ORD00000414,PROD000609,SEL00040,3,4.43,13.29
ITEM000000730,ORD00000415,PROD000059,SEL00186,3,49.67,149.01
ITEM000000731,ORD00000415,PROD000410,SEL00065,1,58.68,58.68
ITEM000000732,ORD00000416,PROD000106,SEL00067,1,52.41,52.41
ITEM000000733,ORD00000416,PROD000550,SEL00128,1,14.27,14.27
ITEM000000734,ORD00000417,PROD000020,SEL00119,1,5.77,5.77
ITEM000000735,ORD00000418,PROD001058,SEL00153,1,124.34,124.34
ITEM000000736,ORD00000419,PROD000047,SEL00156,1,18.78,18.78
ITEM000000737,ORD00000420,PROD000088,SEL00135,3,44.79,134.37
ITEM000000738,ORD00000421,PROD000002,SEL00186,1,26.05,26.05
ITEM000000739,ORD00000422,PROD000006,SEL00124,1,24.56,24.56
ITEM000000740,ORD00000423,PROD000218,SEL00101,1,25.17,25.17
ITEM000000741,ORD00000423,PROD000039,SEL00195,1,5.96,5.96
ITEM000000742,ORD00000424,PROD000876,SEL00069,3,277.89,833.67
ITEM000000743,ORD00000424,PROD000001,SEL00121,1,61.23,61.23
ITEM000000744,ORD00000424,PROD000095,SEL00166,1,21.37,21.37
ITEM000000745,ORD00000424,PROD000070,SEL00114,1,13.46,13.46
ITEM000000746,ORD00000424,PROD000012,SEL00126,1,16.55,16.55
ITEM000000747,ORD00000425,PROD000120,SEL00151,1,74.95,74.95
ITEM000000748,ORD00000426,PROD000192,SEL00122,1,85.08,85.08
ITEM000000749,ORD00000426,PROD000112,SEL00097,4,30.34,121.36
ITEM000000750,ORD00000427,PROD000237,SEL00052,1,4.65,4.65
