order_id,customer_id,order_date,order_status,delivery_date,freight_value,estimated_delivery
ORD00000230,CUST0000210,2026-07-08T01:08:14.589029,delivered,2026-07-19T01:08:14.589029,16.75,2026-07-19T01:08:14.589029
ORD00000231,CUST0001936,2024-07-08T01:08:14.589029,cancelled,,29.98,2024-07-14T01:08:14.589029
ORD00000232,CUST0003217,2025-03-15T13:20:00,delivered,2025-03-28T13:20:00,29.83,2025-03-23T13:20:00
ORD00000233,CUST0000440,2024-07-08T01:08:14.589029,delivered,2024-07-11T01:08:14.589029,26.9,2024-07-23T01:08:14.589029
ORD00000234,CUST0000336,2025-02-09T08:12:00,delivered,2025-02-15T08:12:00,24.91,2025-02-25T08:12:00
ORD00000235,CUST0004892,2024-12-05T21:43:00,shipped,,63.93,2024-12-23T21:43:00
ORD00000236,CUST0001261,2024-12-30T23:41:00,delivered,2025-01-12T23:41:00,52.42,2025-01-15T23:41:00
ORD00000237,CUST0002035,2026-01-09T17:23:00,delivered,2026-01-16T17:23:00,48.55,2026-01-15T17:23:00
ORD00000238,CUST0000055,2025-08-25T23:38:00,shipped,,28.37,2025-09-05T23:38:00
ORD00000239,CUST0001571,2026-07-08T01:08:14.589029,processing,,7.65,2026-07-18T01:08:14.589029
ORD00000240,CUST0003475,2026-01-31T11:09:00,delivered,2026-02-09T11:09:00,33.09,2026-02-15T11:09:00
ORD00000241,CUST0003787,2024-12-03T16:43:00,delivered,2024-12-05T16:43:00,9.19,2024-12-14T16:43:00
ORD00000242,CUST0003897,2024-12-13T11:46:00,delivered,2024-12-25T11:46:00,19.52,2024-12-25T11:46:00
ORD00000243,CUST0003096,2026-07-08T01:08:14.589029,delivered,2026-07-10T01:08:14.589029,41.03,2026-07-18T01:08:14.589029
ORD00000244,CUST0004582,2024-12-17T13:41:00,delivered,2024-12-30T13:41:00,25.98,2025-01-05T13:41:00
ORD00000245,CUST0003645,2024-12-30T10:03:00,delivered,2025-01-03T10:03:00,16.91,2025-01-04T10:03:00
ORD00000246,CUST0004023,2025-01-19T19:52:00,delivered,2025-01-21T19:52:00,53.5,2025-02-01T19:52:00
ORD00000247,CUST0002807,2024-07-08T01:08:14.589029,delivered,2024-07-14T01:08:14.589029,40.2,2024-07-21T01:08:14.589029
ORD00000248,CUST0002234,2025-05-15T20:49:00,processing,,79.55,2025-05-22T20:49:00
ORD00000249,CUST0001255,2026-05-13T22:03:00,shipped,,15.22,2026-05-22T22:03:00
ORD00000250,CUST0004037,2024-09-14T07:21:00,delivered,2024-09-27T07:21:00,34.84,2024-09-19T07:21:00
ORD00000251,CUST0004729,2025-09-05T20:37:00,delivered,2025-09-08T20:37:00,71.01,2025-09-18T20:37:00
ORD00000252,CUST0002213,2024-11-26T06:05:00,delivered,2024-11-29T06:05:00,78.28,2024-12-09T06:05:00
ORD00000253,CUST0003280,2025-12-04T17:10:00,delivered,2025-12-13T17:10:00,53.66,2025-12-10T17:10:00
ORD00000254,CUST0003479,2026-07-08T01:08:14.589029,delivered,2026-07-21T01:08:14.589029,16.37,2026-07-22T01:08:14.589029
ORD00000255,CUST0000751,2024-12-19T06:03:00,delivered,2024-12-21T06:03:00,66.14,2025-01-08T06:03:00
ORD00000256,CUST0002368,2026-07-08T01:08:14.589029,delivered,2026-07-12T01:08:14.589029,7.46,2026-07-13T01:08:14.589029
ORD00000257,CUST0003460,2025-09-24T20:47:00,delivered,2025-10-09T20:47:00,62.01,2025-10-10T20:47:00
ORD00000258,CUST0002113,2026-07-08T01:08:14.589029,delivered,2026-07-11T01:08:14.589029,31.19,2026-07-19T01:08:14.589029
ORD00000259,CUST0003002,2024-12-07T13:29:00,cancelled,,78.75,2024-12-19T13:29:00
ORD00000260,CUST0003087,2024-11-11T16:31:00,shipped,,65.63,2024-11-30T16:31:00
ORD00000261,CUST0002444,2026-07-08T01:08:14.589029,delivered,2026-07-19T01:08:14.589029,50.92,2026-07-14T01:08:14.589029
ORD00000262,CUST0000370,2026-06-09T14:21:00,delivered,2026-06-20T14:21:00,48.32,2026-06-27T14:21:00
ORD00000263,CUST0001191,2025-10-04T09:57:00,delivered,2025-10-17T09:57:00,77.21,2025-10-20T09:57:00
ORD00000264,CUST0004887,2024-11-03T13:22:00,processing,,35.9,2024-11-14T13:22:00
ORD00000265,CUST0002253,2026-07-08T01:08:14.589029,shipped,,71.36,2026-07-17T01:08:14.589029
ORD00000266,CUST0002744,2025-05-27T11:52:00,delivered,2025-06-11T11:52:00,71.33,2025-06-16T11:52:00
ORD00000267,CUST0002499,2025-01-06T13:59:00,delivered,2025-01-09T13:59:00,41.13,2025-01-19T13:59:00
ORD00000268,CUST0000389,2025-05-05T11:27:00,delivered,2025-05-20T11:27:00,37.09,2025-05-24T11:27:00
ORD00000269,CUST0002114,2025-11-03T13:17:00,delivered,2025-11-14T13:17:00,74.47,2025-11-12T13:17:00
ORD00000270,CUST0002690,2026-07-08T01:08:14.589029,delivered,2026-07-11T01:08:14.589029,79.09,2026-07-19T01:08:14.589029
ORD00000271,CUST0001255,2025-11-17T15:50:00,delivered,2025-11-28T15:50:00,23.18,2025-12-03T15:50:00
ORD00000272,CUST0003294,2024-10-23T13:55:00,processing,,77.46,2024-11-11T13:55:00
ORD00000273,CUST0000248,2025-12-04T18:02:00,delivered,2025-12-08T18:02:00,38.71,2025-12-18T18:02:00
ORD00000274,CUST0001444,2026-07-08T01:08:14.589029,delivered,2026-07-20T01:08:14.589029,53.65,2026-07-22T01:08:14.589029
ORD00000275,CUST0000862,2024-09-07T23:44:00,delivered,2024-09-17T23:44:00,68.56,2024-09-27T23:44:00
ORD00000276,CUST0002613,2026-07-08T01:08:14.589029,delivered,2026-07-16T01:08:14.589029,22.37,2026-07-26T01:08:14.589029
ORD00000277,CUST0001354,2026-07-08T01:08:14.589029,delivered,2026-07-11T01:08:14.589029,75.36,2026-07-25T01:08:14.589029
ORD00000278,CUST0002233,2025-09-23T22:48:00,delivered,2025-10-03T22:48:00,42.61,2025-10-03T22:48:00
ORD00000279,CUST0001373,2024-11-30T06:13:00,processing,,75.85,2024-12-18T06:13:00
ORD00000280,CUST0000239,2026-04-01T22:58:00,delivered,2026-04-11T22:58:00,21.99,2026-04-14T22:58:00
ORD00000281,CUST0001491,2026-07-08T01:08:14.589029,delivered,2026-07-15T01:08:14.589029,65.99,2026-07-24T01:08:14.589029
ORD00000282,CUST0001058,2025-08-23T07:03:00,delivered,2025-08-28T07:03:00,30.47,2025-09-08T07:03:00
ORD00000283,CUST0001037,2024-08-27T20:59:00,cancelled,,28.41,2024-09-06T20:59:00
ORD00000284,CUST0003364,2026-07-08T01:08:14.589029,shipped,,71.93,2026-07-27T01:08:14.589029
ORD00000285,CUST0002947,2026-07-08T01:08:14.589029,processing,,39.52,2026-07-25T01:08:14.589029
ORD00000286,CUST0001870,2024-07-08T01:08:14.589029,delivered,2024-07-18T01:08:14.589029,50.17,2024-07-24T01:08:14.589029
ORD00000287,CUST0003468,2024-07-08T01:08:14.589029,delivered,2024-07-19T01:08:14.589029,55.81,2024-07-21T01:08:14.589029
ORD00000288,CUST0002007,2026-07-08T01:08:14.589029,shipped,,42.84,2026-07-15T01:08:14.589029
ORD00000289,CUST0000621,2024-08-01T09:23:00,shipped,,20.5,2024-08-14T09:23:00
ORD00000290,CUST0002612,2025-06-14T17:29:00,delivered,2025-06-25T17:29:00,55.08,2025-06-28T17:29:00
ORD00000291,CUST0004670,2025-12-01T16:20:00,processing,,23.0,2025-12-18T16:20:00
ORD00000292,CUST0002461,2026-06-29T15:57:00,delivered,2026-07-04T15:57:00,51.82,2026-07-09T15:57:00
ORD00000293,CUST0003713,2026-07-08T01:08:14.589029,shipped,,10.57,2026-07-23T01:08:14.589029
ORD00000294,CUST0000759,2025-11-12T21:18:00,delivered,2025-11-19T21:18:00,16.17,2025-11-23T21:18:00
ORD00000295,CUST0002147,2025-04-17T23:09:00,delivered,2025-04-19T23:09:00,19.14,2025-05-03T23:09:00
ORD00000296,CUST0002341,2024-10-06T12:49:00,delivered,2024-10-12T12:49:00,53.3,2024-10-11T12:49:00
ORD00000297,CUST0001350,2025-07-11T07:45:00,delivered,2025-07-26T07:45:00,40.88,2025-07-24T07:45:00
ORD00000298,CUST0002478,2025-01-18T08:50:00,delivered,2025-02-01T08:50:00,27.7,2025-01-30T08:50:00
ORD00000299,CUST0001656,2024-09-22T19:44:00,delivered,2024-10-01T19:44:00,37.06,2024-10-10T19:44:00
ORD00000300,CUST0000951,2024-07-08T01:08:14.589029,delivered,2024-07-21T01:08:14.589029,58.08,2024-07-15T01:08:14.589029
ORD00000301,CUST0002953,2024-07-08T01:08:14.589029,delivered,2024-07-19T01:08:14.589029,7.71,2024-07-17T01:08:14.589029
ORD00000302,CUST0004601,2026-07-08T01:08:14.589029,cancelled,,22.51,2026-07-26T01:08:14.589029
ORD00000303,CUST0000697,2024-12-07T23:57:00,delivered,2024-12-18T23:57:00,13.64,2024-12-27T23:57:00
ORD00000304,CUST0001960,2026-04-06T06:48:00,processing,,23.68,2026-04-19T06:48:00
ORD00000305,CUST0003202,2025-01-23T21:29:00,delivered,2025-02-05T21:29:00,16.51,2025-02-11T21:29:00
ORD00000306,CUST0001712,2024-07-08T01:08:14.589029,delivered,2024-07-20T01:08:14.589029,42.79,2024-07-15T01:08:14.589029
ORD00000307,CUST0002585,2026-07-08T01:08:14.589029,shipped,,48.0,2026-07-25T01:08:14.589029
ORD00000308,CUST0003252,2025-10-08T10:49:00,delivered,2025-10-21T10:49:00,39.59,2025-10-13T10:49:00
ORD00000309,CUST0000073,2024-09-28T08:17:00,delivered,2024-10-08T08:17:00,36.56,2024-10-10T08:17:00
ORD00000310,CUST0003328,2025-12-25T21:18:00,delivered,2026-01-07T21:18:00,45.63,2026-01-05T21:18:00
ORD00000311,CUST0004038,2024-07-08T01:08:14.589029,delivered,2024-07-21T01:08:14.589029,15.6,2024-07-24T01:08:14.589029
ORD00000312,CUST0004720,2025-11-07T15:33:00,processing,,63.37,2025-11-19T15:33:00
ORD00000313,CUST0004007,2024-07-08T01:08:14.589029,cancelled,,44.89,2024-07-14T01:08:14.589029
ORD00000314,CUST0004251,2025-06-29T14:33:00,delivered,2025-07-08T14:33:00,75.78,2025-07-12T14:33:00
ORD00000315,CUST0000317,2025-04-15T16:22:00,processing,,48.13,2025-05-05T16:22:00
ORD00000316,CUST0000040,2026-02-24T14:16:00,shipped,,32.74,2026-03-06T14:16:00
ORD00000317,CUST0003107,2024-07-08T01:08:14.589029,delivered,2024-07-16T01:08:14.589029,73.81,2024-07-19T01:08:14.589029
ORD00000318,CUST0002209,2025-12-30T14:11:00,shipped,,42.56,2026-01-11T14:11:00
ORD00000319,CUST0001897,2025-07-09T06:12:00,delivered,2025-07-23T06:12:00,55.75,2025-07-24T06:12:00
ORD00000320,CUST0003361,2025-01-08T06:54:00,delivered,2025-01-19T06:54:00,76.65,2025-01-17T06:54:00
ORD00000321,CUST0004282,2025-11-16T14:43:00,delivered,2025-11-19T14:43:00,53.87,2025-12-05T14:43:00
ORD00000322,CUST0000454,2026-05-22T20:01:00,pending,,48.91,2026-06-04T20:01:00
ORD00000323,CUST0002955,2024-08-03T12:26:00,shipped,,64.3,2024-08-08T12:26:00
ORD00000324,CUST0001547,2026-07-08T01:08:14.589029,delivered,2026-07-16T01:08:14.589029,17.95,2026-07-28T01:08:14.589029
ORD00000325,CUST0002698,2025-03-03T21:53:00,delivered,2025-03-10T21:53:00,68.36,2025-03-12T21:53:00
ORD00000326,CUST0000920,2025-12-24T08:41:00,pending,,20.35,2026-01-07T08:41:00
ORD00000327,CUST0002613,2026-03-11T09:52:00,delivered,2026-03-16T09:52:00,46.31,2026-03-21T09:52:00
ORD00000328,CUST0000747,2026-07-08T01:08:14.589029,delivered,2026-07-10T01:08:14.589029,39.88,2026-07-16T01:08:14.589029
ORD00000329,CUST0002768,2025-06-03T13:02:00,processing,,70.55,2025-06-17T13:02:00
ORD00000330,CUST0002009,2025-10-25T10:50:00,pending,,66.02,2025-11-05T10:50:00
ORD00000331,CUST0004030,2026-07-08T01:08:14.589029,cancelled,,36.09,2026-07-23T01:08:14.589029
ORD00000332,CUST0000786,2024-07-08T01:08:14.589029,shipped,,78.84,2024-07-27T01:08:14.589029
ORD00000333,CUST0002464,2025-04-13T08:06:00,pending,,69.22,2025-04-25T08:06:00
ORD00000334,CUST0001413,2026-07-08T01:08:14.589029,cancelled,,66.0,2026-07-23T01:08:14.589029
ORD00000335,CUST0002791,2024-07-08T01:08:14.589029,delivered,2024-07-20T01:08:14.589029,59.53,2024-07-13T01:08:14.589029
ORD00000336,CUST0003352,2026-06-24T06:09:00,delivered,2026-07-01T06:09:00,73.29,2026-07-05T06:09:00
ORD00000337,CUST0002958,2025-01-10T18:48:00,processing,,44.72,2025-01-18T18:48:00
ORD00000338,CUST0004864,2024-07-26T13:31:00,delivered,2024-07-28T13:31:00,44.58,2024-08-13T13:31:00
ORD00000339,CUST0004865,2024-10-23T19:31:00,shipped,,45.56,2024-11-10T19:31:00
ORD00000340,CUST0002953,2026-05-25T22:10:00,delivered,2026-06-03T22:10:00,79.85,2026-06-07T22:10:00
ORD00000341,CUST0000331,2024-07-08T01:08:14.589029,delivered,2024-07-12T01:08:14.589029,37.81,2024-07-18T01:08:14.589029
ORD00000342,CUST0003187,2026-07-08T01:08:14.589029,cancelled,,32.84,2026-07-27T01:08:14.589029
ORD00000343,CUST0000271,2025-11-27T14:49:00,shipped,,59.93,2025-12-09T14:49:00
ORD00000344,CUST0001217,2025-07-24T21:23:00,delivered,2025-07-31T21:23:00,58.11,2025-08-04T21:23:00
ORD00000345,CUST0000507,2026-07-08T01:08:14.589029,shipped,,62.53,2026-07-19T01:08:14.589029
ORD00000346,CUST0002113,2024-07-08T01:08:14.589029,delivered,2024-07-22T01:08:14.589029,75.99,2024-07-20T01:08:14.589029
ORD00000347,CUST0002761,2026-04-02T13:51:00,delivered,2026-04-11T13:51:00,66.84,2026-04-08T13:51:00
ORD00000348,CUST0001701,2025-12-02T12:47:00,delivered,2025-12-08T12:47:00,19.81,2025-12-14T12:47:00
ORD00000349,CUST0000676,2024-07-08T01:08:14.589029,cancelled,,25.2,2024-07-20T01:08:14.589029
ORD00000350,CUST0003045,2026-07-08T01:08:14.589029,delivered,2026-07-18T01:08:14.589029,6.24,2026-07-25T01:08:14.589029
ORD00000351,CUST0001181,2024-07-08T01:08:14.589029,delivered,2024-07-19T01:08:14.589029,55.15,2024-07-26T01:08:14.589029
ORD00000352,CUST0003689,2024-09-20T19:33:00,delivered,2024-10-01T19:33:00,20.31,2024-09-29T19:33:00
ORD00000353,CUST0000312,2024-09-20T20:58:00,cancelled,,55.41,2024-10-01T20:58:00
ORD00000354,CUST0004765,2026-07-08T01:08:14.589029,delivered,2026-07-20T01:08:14.589029,59.56,2026-07-17T01:08:14.589029
ORD00000355,CUST0004293,2025-09-25T07:25:00,delivered,2025-09-30T07:25:00,79.29,2025-10-15T07:25:00
ORD00000356,CUST0004727,2026-07-08T01:08:14.589029,delivered,2026-07-21T01:08:14.589029,51.17,2026-07-13T01:08:14.589029
ORD00000357,CUST0003848,2025-03-04T16:22:00,delivered,2025-03-12T16:22:00,23.15,2025-03-23T16:22:00
ORD00000358,CUST0004888,2026-04-11T15:00:00,delivered,2026-04-22T15:00:00,31.09,2026-04-25T15:00:00
ORD00000359,CUST0001626,2024-07-17T21:13:00,delivered,2024-07-21T21:13:00,60.37,2024-07-24T21:13:00
ORD00000360,CUST0001672,2025-10-08T11:22:00,shipped,,54.26,2025-10-27T11:22:00
ORD00000361,CUST0001676,2025-12-15T14:36:00,delivered,2025-12-18T14:36:00,36.96,2026-01-01T14:36:00
ORD00000362,CUST0000086,2025-08-14T18:46:00,pending,,6.72,2025-09-02T18:46:00
ORD00000363,CUST0003665,2026-07-08T01:08:14.589029,delivered,2026-07-15T01:08:14.589029,51.05,2026-07-21T01:08:14.589029
ORD00000364,CUST0000191,2026-03-04T19:18:00,cancelled,,62.84,2026-03-20T19:18:00
ORD00000365,CUST0002228,2025-07-19T15:16:00,cancelled,,64.46,2025-07-31T15:16:00
ORD00000366,CUST0002668,2024-08-19T06:42:00,delivered,2024-08-27T06:42:00,30.86,2024-08-26T06:42:00
ORD00000367,CUST0004331,2026-07-08T01:08:14.589029,shipped,,31.61,2026-07-25T01:08:14.589029
ORD00000368,CUST0001293,2026-05-05T13:02:00,delivered,2026-05-16T13:02:00,53.37,2026-05-22T13:02:00
ORD00000369,CUST0001822,2025-11-08T17:16:00,delivered,2025-11-19T17:16:00,29.75,2025-11-16T17:16:00
ORD00000370,CUST0001927,2026-07-01T22:34:00,delivered,2026-07-08T22:34:00,70.08,2026-07-19T22:34:00
ORD00000371,CUST0003297,2025-07-15T19:47:00,cancelled,,14.19,2025-07-22T19:47:00
ORD00000372,CUST0000363,2024-10-27T18:44:00,delivered,2024-11-03T18:44:00,46.34,2024-11-14T18:44:00
ORD00000373,CUST0002480,2024-07-08T01:08:14.589029,delivered,2024-07-12T01:08:14.589029,68.38,2024-07-26T01:08:14.589029
ORD00000374,CUST0000003,2024-07-08T01:08:14.589029,shipped,,5.87,2024-07-13T01:08:14.589029
ORD00000375,CUST0000776,2026-02-12T23:03:00,delivered,2026-02-24T23:03:00,65.63,2026-02-26T23:03:00
ORD00000376,CUST0000297,2025-05-19T09:42:00,shipped,,65.79,2025-05-31T09:42:00
ORD00000377,CUST0002550,2026-07-08T01:08:14.589029,delivered,2026-07-23T01:08:14.589029,76.08,2026-07-24T01:08:14.589029
ORD00000378,CUST0001260,2026-04-27T10:04:00,shipped,,25.96,2026-05-13T10:04:00
ORD00000379,CUST0002173,2024-10-31T12:30:00,processing,,10.48,2024-11-20T12:30:00
ORD00000380,CUST0003678,2025-08-13T18:06:00,delivered,2025-08-17T18:06:00,72.88,2025-08-22T18:06:00
ORD00000381,CUST0000602,2025-05-22T08:10:00,delivered,2025-06-01T08:10:00,37.37,2025-05-29T08:10:00
ORD00000382,CUST0001885,2026-07-08T01:08:14.589029,delivered,2026-07-15T01:08:14.589029,31.79,2026-07-28T01:08:14.589029
ORD00000383,CUST0002793,2026-07-08T01:08:14.589029,delivered,2026-07-23T01:08:14.589029,66.16,2026-07-13T01:08:14.589029
ORD00000384,CUST0000730,2024-07-08T01:08:14.589029,delivered,2024-07-18T01:08:14.589029,14.18,2024-07-21T01:08:14.589029
ORD00000385,CUST0003335,2024-12-23T08:44:00,delivered,2024-12-26T08:44:00,24.25,2025-01-04T08:44:00
ORD00000386,CUST0002887,2024-11-01T16:53:00,cancelled,,42.61,2024-11-19T16:53:00
ORD00000387,CUST0002854,2026-07-08T01:08:14.589029,delivered,2026-07-14T01:08:14.589029,10.86,2026-07-17T01:08:14.589029
ORD00000388,CUST0003630,2025-03-28T12:43:00,shipped,,45.02,2025-04-16T12:43:00
ORD00000389,CUST0002830,2024-07-08T01:08:14.589029,delivered,2024-07-20T01:08:14.589029,35.06,2024-07-28T01:08:14.589029
ORD00000390,CUST0004425,2025-07-25T12:19:00,delivered,2025-07-29T12:19:00,25.26,2025-08-11T12:19:00
ORD00000391,CUST0004077,2026-07-08T01:08:14.589029,delivered,2026-07-15T01:08:14.589029,66.64,2026-07-28T01:08:14.589029
ORD00000392,CUST0004269,2025-11-17T15:38:00,delivered,2025-11-20T15:38:00,38.95,2025-11-25T15:38:00
ORD00000393,CUST0002949,2026-07-08T01:08:14.589029,delivered,2026-07-21T01:08:14.589029,13.93,2026-07-21T01:08:14.589029
ORD00000394,CUST0001884,2025-10-08T10:08:00,shipped,,58.33,2025-10-13T10:08:00
ORD00000395,CUST0000893,2025-12-21T08:17:00,processing,,65.56,2026-01-10T08:17:00
ORD00000396,CUST0001613,2026-07-08T01:08:14.589029,shipped,,16.33,2026-07-22T01:08:14.589029
ORD00000397,CUST0004350,2024-07-08T01:08:14.589029,cancelled,,69.91,2024-07-15T01:08:14.589029
ORD00000398,CUST0004644,2025-03-10T11:26:00,delivered,2025-03-19T11:26:00,43.95,2025-03-28T11:26:00
ORD00000399,CUST0002462,2026-07-08T01:08:14.589029,shipped,,79.41,2026-07-17T01:08:14.589029
ORD00000400,CUST0002638,2024-07-08T01:08:14.589029,delivered,2024-07-22T01:08:14.589029,18.99,2024-07-13T01:08:14.589029
ORD00000401,CUST0004539,2026-07-08T01:08:14.589029,delivered,2026-07-14T01:08:14.589029,38.1,2026-07-28T01:08:14.589029
ORD00000402,CUST0004427,2026-07-08T01:08:14.589029,delivered,2026-07-18T01:08:14.589029,38.51,2026-07-17T01:08:14.589029
ORD00000403,CUST0001763,2026-07-08T01:08:14.589029,delivered,2026-07-15T01:08:14.589029,63.29,2026-07-17T01:08:14.589029
ORD00000404,CUST0002422,2026-07-08T01:08:14.589029,cancelled,,21.49,2026-07-16T01:08:14.589029
ORD00000405,CUST0002913,2024-09-28T18:59:00,delivered,2024-10-11T18:59:00,39.6,2024-10-11T18:59:00
ORD00000406,CUST0001349,2026-07-08T01:08:14.589029,delivered,2026-07-22T01:08:14.589029,8.43,2026-07-19T01:08:14.589029
ORD00000407,CUST0004447,2026-06-18T19:40:00,delivered,2026-06-28T19:40:00,44.26,2026-06-25T19:40:00
ORD00000408,CUST0001258,2025-09-07T20:27:00,pending,,21.47,2025-09-16T20:27:00
ORD00000409,CUST0001726,2024-07-08T01:08:14.589029,processing,,29.11,2024-07-14T01:08:14.589029
ORD00000410,CUST0003864,2026-07-08T01:08:14.589029,delivered,2026-07-16T01:08:14.589029,33.87,2026-07-24T01:08:14.589029
ORD00000411,CUST0001141,2024-12-18T10:07:00,processing,,18.57,2024-12-27T10:07:00
ORD00000412,CUST0004401,2024-07-26T14:48:00,delivered,2024-08-03T14:48:00,24.61,2024-08-06T14:48:00
ORD00000413,CUST0003530,2026-03-25T07:57:00,delivered,2026-04-06T07:57:00,77.5,2026-03-31T07:57:00
ORD00000414,CUST0002271,2026-07-08T01:08:14.589029,pending,,54.34,2026-07-26T01:08:14.589029
ORD00000415,CUST0000239,2025-11-15T23:43:00,delivered,2025-11-29T23:43:00,58.06,2025-11-29T23:43:00
ORD00000416,CUST0000682,2026-06-11T17:59:00,delivered,2026-06-26T17:59:00,46.44,2026-06-27T17:59:00
ORD00000417,CUST0000856,2024-11-14T12:58:00,delivered,2024-11-21T12:58:00,48.22,2024-11-24T12:58:00
ORD00000418,CUST0003999,2025-08-12T23:27:00,delivered,2025-08-27T23:27:00,63.17,2025-08-19T23:27:00
ORD00000419,CUST0004550,2024-12-21T23:51:00,delivered,2024-12-29T23:51:00,64.0,2024-12-30T23:51:00
ORD00000420,CUST0004015,2025-02-28T06:02:00,delivered,2025-03-03T06:02:00,21.8,2025-03-08T06:02:00
ORD00000421,CUST0001503,2026-03-09T21:39:00,delivered,2026-03-12T21:39:00,24.62,2026-03-14T21:39:00
ORD00000422,CUST0003150,2025-11-23T06:19:00,processing,,78.56,2025-11-30T06:19:00
ORD00000423,CUST0000220,2025-07-31T18:29:00,delivered,2025-08-08T18:29:00,38.91,2025-08-06T18:29:00
ORD00000424,CUST0002504,2024-10-02T17:32:00,shipped,,47.57,2024-10-21T17:32:00
ORD00000425,CUST0002750,2025-10-04T20:43:00,delivered,2025-10-16T20:43:00,65.63,2025-10-22T20:43:00
ORD00000426,CUST0004165,2026-07-08T01:08:14.589029,shipped,,7.62,2026-07-23T01:08:14.589029
ORD00000427,CUST0004843,2025-11-23T12:54:00,delivered,2025-11-29T12:54:00,71.28,2025-11-29T12:54:00
ORD00000428,CUST0004037,2026-07-08T01:08:14.589029,delivered,2026-07-23T01:08:14.589029,64.89,2026-07-23T01:08:14.589029
ORD00000429,CUST0002125,2026-07-08T01:08:14.589029,delivered,2026-07-20T01:08:14.589029,65.69,2026-07-20T01:08:14.589029
ORD00000430,CUST0000296,2026-07-08T01:08:14.589029,delivered,2026-07-17T01:08:14.589029,42.14,2026-07-13T01:08:14.589029
ORD00000431,CUST0002120,2025-12-08T20:51:00,shipped,,25.97,2025-12-14T20:51:00
ORD00000432,CUST0003047,2025-09-06T09:15:00,delivered,2025-09-14T09:15:00,27.72,2025-09-12T09:15:00
ORD00000433,CUST0002252,2024-07-08T01:08:14.589029,delivered,2024-07-21T01:08:14.589029,24.32,2024-07-13T01:08:14.589029
ORD00000434,CUST0003340,2025-08-28T23:28:00,delivered,2025-09-05T23:28:00,20.45,2025-09-11T23:28:00
ORD00000435,CUST0001119,2025-03-26T21:16:00,delivered,2025-04-06T21:16:00,16.0,2025-04-01T21:16:00
ORD00000436,CUST0001467,2026-07-02T21:51:00,delivered,2026-07-14T21:51:00,70.54,2026-07-17T21:51:00
ORD00000437,CUST0003781,2025-08-16T12:33:00,delivered,2025-08-21T12:33:00,69.73,2025-08-21T12:33:00
ORD00000438,CUST0003664,2026-06-23T21:33:00,delivered,2026-07-08T21:33:00,30.6,2026-07-09T21:33:00
ORD00000439,CUST0003306,2026-07-08T01:08:14.589029,delivered,2026-07-20T01:08:14.589029,68.46,2026-07-16T01:08:14.589029
ORD00000440,CUST0004819,2026-07-08T01:08:14.589029,shipped,,20.53,2026-07-20T01:08:14.589029
ORD00000441,CUST0004138,2024-07-08T01:08:14.589029,shipped,,35.33,2024-07-24T01:08:14.589029
ORD00000442,CUST0004063,2024-12-17T12:48:00,delivered,2024-12-29T12:48:00,27.6,2024-12-30T12:48:00
ORD00000443,CUST0004240,2025-07-14T16:42:00,delivered,2025-07-26T16:42:00,5.54,2025-07-28T16:42:00
ORD00000444,CUST0002006,2026-07-08T01:08:14.589029,shipped,,11.2,2026-07-28T01:08:14.589029
ORD00000445,CUST0000342,2026-07-08T01:08:14.589029,delivered,2026-07-10T01:08:14.589029,19.99,2026-07-18T01:08:14.589029
ORD00000446,CUST0000310,2024-09-20T18:24:00,delivered,2024-09-22T18:24:00,76.95,2024-09-30T18:24:00
ORD00000447,CUST0000493,2024-10-07T11:01:00,delivered,2024-10-22T11:01:00,78.1,2024-10-23T11:01:00
