payment_id,order_id,payment_sequence,payment_type,installments,payment_value,payment_status
PAY000000466,ORD00000419,1,voucher,1,809.34,approved
PAY000000467,ORD00000420,1,debit_card,1,312.16,approved
PAY000000468,ORD00000420,2,boleto,1,89.33,approved
PAY000000469,ORD00000421,1,voucher,1,1068.28,approved
PAY000000470,ORD00000422,1,credit_card,1,540.21,approved
PAY000000471,ORD00000423,1,boleto,1,49.62,approved
PAY000000472,ORD00000424,1,debit_card,1,406.48,approved
PAY000000473,ORD00000425,1,credit_card,12,501.61,approved
PAY000000474,ORD00000426,1,credit_card,1,870.4,approved
PAY000000475,ORD00000427,1,credit_card,1,939.99,approved
PAY000000476,ORD00000427,2,boleto,1,1100.96,approved
PAY000000477,ORD00000428,1,credit_card,2,894.97,approved
PAY000000478,ORD00000429,1,credit_card,12,1126.88,approved
PAY000000479,ORD00000430,1,credit_card,3,125.97,approved
PAY000000480,ORD00000431,1,debit_card,1,1044.71,approved
PAY000000481,ORD00000432,1,boleto,1,672.18,approved
PAY000000482,ORD00000433,1,credit_card,6,1143.24,approved
PAY000000483,ORD00000433,2,debit_card,1,1112.38,approved
PAY000000484,ORD00000434,1,credit_card,12,1015.62,approved
PAY000000485,ORD00000434,2,credit_card,2,1042.68,approved
PAY000000486,ORD00000435,1,voucher,1,692.19,approved
PAY000000487,ORD00000436,1,credit_card,6,1023.22,approved
PAY000000488,ORD00000437,1,boleto,1,29.25,approved
PAY000000489,ORD00000438,1,credit_card,6,241.46,approved
PAY000000490,ORD00000439,1,debit_card,1,1059.34,approved
PAY000000491,ORD00000440,1,credit_card,12,670.94,approved
PAY000000492,ORD00000441,1,credit_card,3,1103.61,approved
PAY000000493,ORD00000442,1,debit_card,1,194.12,approved
PAY000000494,ORD00000443,1,credit_card,3,175.14,approved
PAY000000495,ORD00000443,2,boleto,1,816.87,approved
PAY000000496,ORD00000444,1,credit_card,6,143.47,approved
PAY000000497,ORD00000445,1,debit_card,1,767.44,approved
PAY000000498,ORD00000446,1,credit_card,1,30.06,approved
PAY000000499,ORD00000447,1,credit_card,12,1065.92,approved
PAY000000500,ORD00000448,1,debit_card,1,1155.58,approved
PAY000000501,ORD00000449,1,debit_card,1,314.32,approved
PAY000000502,ORD00000450,1,boleto,1,469.93,approved
PAY000000503,ORD00000451,1,debit_card,1,1032.45,approved
PAY000000504,ORD00000452,1,voucher,1,1087.29,approved
PAY000000505,ORD00000453,1,boleto,1,123.78,approved
PAY000000506,ORD00000454,1,credit_card,12,1057.78,approved
PAY000000507,ORD00000455,1,credit_card,6,304.56,approved
PAY000000508,ORD00000456,1,credit_card,6,1081.74,approved
PAY000000509,ORD00000457,1,credit_card,12,386.08,approved
PAY000000510,ORD00000458,1,boleto,1,306.19,approved
PAY000000511,ORD00000459,1,credit_card,1,907.21,approved
PAY000000512,ORD00000460,1,credit_card,1,536.19,approved
PAY000000513,ORD00000461,1,boleto,1,438.1,approved
PAY000000514,ORD00000462,1,credit_card,12,1009.87,approved
PAY000000515,ORD00000463,1,credit_card,6,1163.9,approved
PAY000000516,ORD00000464,1,boleto,1,32.66,approved
PAY000000517,ORD00000465,1,boleto,1,32.97,approved
PAY000000518,ORD00000466,1,credit_card,1,316.07,approved
PAY000000519,ORD00000467,1,credit_card,3,273.39,approved
PAY000000520,ORD00000468,1,credit_card,2,377.42,approved
PAY000000521,ORD00000469,1,credit_card,6,1164.03,approved
PAY000000522,ORD00000470,1,credit_card,3,957.29,approved
PAY000000523,ORD00000471,1,credit_card,12,822.94,approved
PAY000000524,ORD00000472,1,credit_card,12,194.79,approved
PAY000000525,ORD00000473,1,voucher,1,851.11,approved
PAY000000526,ORD00000474,1,credit_card,6,59.61,approved
PAY000000527,ORD00000475,1,boleto,1,1191.54,approved
PAY000000528,ORD00000476,1,credit_card,1,1104.17,approved
PAY000000529,ORD00000477,1,credit_card,1,988.35,approved
PAY000000530,ORD00000477,2,credit_card,2,1027.12,approved
PAY000000531,ORD00000478,1,credit_card,1,71.51,approved
PAY000000532,ORD00000479,1,credit_card,1,139.23,approved
PAY000000533,ORD00000480,1,credit_card,2,422.79,approved
PAY000000534,ORD00000481,1,credit_card,2,968.26,approved
PAY000000535,ORD00000482,1,credit_card,1,1058.99,approved
PAY000000536,ORD00000483,1,debit_card,1,114.19,approved
PAY000000537,ORD00000484,1,debit_card,1,32.08,approved
PAY000000538,ORD00000485,1,debit_card,1,768.32,approved
PAY000000539,ORD00000486,1,boleto,1,697.61,approved
PAY000000540,ORD00000487,1,credit_card,3,157.45,approved
PAY000000541,ORD00000488,1,credit_card,6,323.94,approved
PAY000000542,ORD00000489,1,credit_card,3,765.3,approved
PAY000000543,ORD00000490,1,credit_card,2,688.97,refunded
PAY000000544,ORD00000490,2,boleto,1,302.18,refunded
PAY000000545,ORD00000491,1,credit_card,12,339.0,approved
PAY000000546,ORD00000492,1,credit_card,6,121.64,approved
PAY000000547,ORD00000493,1,debit_card,1,1081.31,approved
PAY000000548,ORD00000494,1,credit_card,3,1115.94,approved
PAY000000549,ORD00000495,1,credit_card,6,257.83,approved
PAY000000550,ORD00000495,2,credit_card,1,1054.81,approved
PAY000000551,ORD00000496,1,credit_card,1,919.79,approved
PAY000000552,ORD00000497,1,boleto,1,59.23,approved
PAY000000553,ORD00000498,1,credit_card,2,225.18,approved
PAY000000554,ORD00000499,1,credit_card,6,99.21,approved
PAY000000555,ORD00000499,2,debit_card,1,380.93,approved
PAY000000556,ORD00000500,1,credit_card,1,1154.79,approved
PAY000000557,ORD00000501,1,credit_card,2,165.62,approved
PAY000000558,ORD00000502,1,credit_card,6,794.47,approved
PAY000000559,ORD00000503,1,boleto,1,942.97,approved
PAY000000560,ORD00000504,1,credit_card,3,688.4,approved
PAY000000561,ORD00000505,1,credit_card,12,725.22,approved
PAY000000562,ORD00000506,1,credit_card,1,1131.38,refunded
PAY000000563,ORD00000507,1,credit_card,12,382.07,approved
PAY000000564,ORD00000508,1,credit_card,6,632.36,approved
PAY000000565,ORD00000509,1,credit_card,6,689.61,approved
PAY000000566,ORD00000510,1,credit_card,3,82.19,approved
PAY000000567,ORD00000511,1,credit_card,6,22.76,approved
PAY000000568,ORD00000512,1,debit_card,1,1199.09,approved
PAY000000569,ORD00000513,1,boleto,1,629.34,approved
PAY000000570,ORD00000514,1,credit_card,1,102.59,approved
PAY000000571,ORD00000515,1,credit_card,6,170.68,approved
PAY000000572,ORD00000516,1,credit_card,1,1123.87,approved
PAY000000573,ORD00000517,1,credit_card,3,560.36,approved
PAY000000574,ORD00000518,1,credit_card,2,56.71,approved
PAY000000575,ORD00000519,1,credit_card,1,1127.43,approved
PAY000000576,ORD00000519,2,voucher,1,133.91,approved
PAY000000577,ORD00000520,1,boleto,1,1017.85,approved
PAY000000578,ORD00000521,1,credit_card,1,458.14,approved
PAY000000579,ORD00000522,1,boleto,1,554.45,approved
PAY000000580,ORD00000523,1,credit_card,12,103.94,approved
PAY000000581,ORD00000524,1,credit_card,12,777.62,refunded
PAY000000582,ORD00000525,1,credit_card,12,584.36,approved
PAY000000583,ORD00000526,1,credit_card,2,331.19,approved
PAY000000584,ORD00000527,1,boleto,1,358.3,approved
PAY000000585,ORD00000528,1,voucher,1,22.31,approved
PAY000000586,ORD00000529,1,voucher,1,663.11,approved
PAY000000587,ORD00000529,2,credit_card,1,135.05,approved
PAY000000588,ORD00000530,1,credit_card,2,270.64,approved
PAY000000589,ORD00000531,1,credit_card,3,726.63,approved
PAY000000590,ORD00000532,1,boleto,1,206.8,approved
PAY000000591,ORD00000533,1,credit_card,3,192.41,approved
PAY000000592,ORD00000534,1,credit_card,1,291.11,refunded
PAY000000593,ORD00000534,2,credit_card,12,60.17,refunded
PAY000000594,ORD00000535,1,debit_card,1,50.63,refunded
PAY000000595,ORD00000536,1,credit_card,1,836.71,approved
PAY000000596,ORD00000537,1,debit_card,1,514.17,approved
PAY000000597,ORD00000538,1,credit_card,3,945.46,approved
PAY000000598,ORD00000539,1,credit_card,6,577.29,refunded
PAY000000599,ORD00000540,1,boleto,1,371.51,approved
PAY000000600,ORD00000541,1,credit_card,6,1021.27,approved
PAY000000601,ORD00000542,1,boleto,1,463.83,refunded
PAY000000602,ORD00000543,1,credit_card,2,1159.66,approved
PAY000000603,ORD00000544,1,credit_card,6,69.13,approved
PAY000000604,ORD00000544,2,voucher,1,662.65,approved
PAY000000605,ORD00000545,1,credit_card,1,606.2,approved
PAY000000606,ORD00000546,1,boleto,1,333.92,approved
PAY000000607,ORD00000546,2,credit_card,3,1153.92,approved
PAY000000608,ORD00000547,1,voucher,1,497.08,approved
PAY000000609,ORD00000548,1,boleto,1,1181.93,approved
PAY000000610,ORD00000549,1,credit_card,1,721.51,approved
PAY000000611,ORD00000550,1,debit_card,1,527.67,refunded
PAY000000612,ORD00000551,1,credit_card,2,1065.7,approved
PAY000000613,ORD00000552,1,boleto,1,832.67,approved
PAY000000614,ORD00000553,1,credit_card,12,169.44,approved
PAY000000615,ORD00000554,1,boleto,1,1066.89,approved
PAY000000616,ORD00000555,1,debit_card,1,956.3,approved
PAY000000617,ORD00000556,1,credit_card,2,641.68,approved
PAY000000618,ORD00000557,1,credit_card,1,937.24,approved
PAY000000619,ORD00000557,2,boleto,1,142.18,approved
PAY000000620,ORD00000558,1,credit_card,6,357.09,approved
PAY000000621,ORD00000559,1,credit_card,2,857.04,approved
PAY000000622,ORD00000560,1,credit_card,1,614.97,approved
PAY000000623,ORD00000561,1,debit_card,1,104.28,approved
PAY000000624,ORD00000562,1,credit_card,12,819.83,approved
PAY000000625,ORD00000563,1,debit_card,1,661.78,approved
PAY000000626,ORD00000564,1,credit_card,1,134.45,approved
PAY000000627,ORD00000565,1,credit_card,3,692.86,approved
PAY000000628,ORD00000566,1,credit_card,1,910.0,approved
PAY000000629,ORD00000567,1,boleto,1,387.43,approved
PAY000000630,ORD00000567,2,credit_card,3,729.27,approved
PAY000000631,ORD00000568,1,debit_card,1,111.05,approved
PAY000000632,ORD00000569,1,boleto,1,705.13,approved
PAY000000633,ORD00000570,1,credit_card,1,1084.86,approved
PAY000000634,ORD00000571,1,boleto,1,483.2,approved
PAY000000635,ORD00000572,1,boleto,1,465.61,approved
PAY000000636,ORD00000573,1,credit_card,2,499.41,approved
PAY000000637,ORD00000574,1,credit_card,2,969.9,approved
PAY000000638,ORD00000575,1,credit_card,2,230.66,approved
PAY000000639,ORD00000576,1,credit_card,1,903.45,approved
PAY000000640,ORD00000577,1,credit_card,1,760.14,approved
PAY000000641,ORD00000578,1,boleto,1,31.69,approved
PAY000000642,ORD00000579,1,boleto,1,713.42,approved
PAY000000643,ORD00000580,1,boleto,1,122.23,approved
PAY000000644,ORD00000581,1,credit_card,2,412.73,approved
PAY000000645,ORD00000581,2,credit_card,3,296.93,approved
PAY000000646,ORD00000582,1,credit_card,1,314.79,approved
PAY000000647,ORD00000583,1,credit_card,3,570.61,approved
PAY000000648,ORD00000584,1,credit_card,12,262.22,approved
PAY000000649,ORD00000585,1,credit_card,12,635.67,approved
PAY000000650,ORD00000586,1,credit_card,2,323.0,approved
PAY000000651,ORD00000587,1,credit_card,3,91.44,approved
PAY000000652,ORD00000588,1,debit_card,1,629.46,approved
PAY000000653,ORD00000589,1,credit_card,2,423.8,approved
PAY000000654,ORD00000590,1,credit_card,3,915.72,approved
PAY000000655,ORD00000591,1,credit_card,1,821.49,approved
PAY000000656,ORD00000592,1,credit_card,6,166.79,approved
PAY000000657,ORD00000593,1,debit_card,1,561.82,approved
PAY000000658,ORD00000594,1,debit_card,1,1098.55,approved
PAY000000659,ORD00000595,1,boleto,1,1162.61,approved
PAY000000660,ORD00000595,2,credit_card,12,672.74,approved
PAY000000661,ORD00000596,1,credit_card,6,918.33,approved
PAY000000662,ORD00000597,1,credit_card,1,944.58,approved
PAY000000663,ORD00000598,1,credit_card,2,236.97,approved
PAY000000664,ORD00000599,1,boleto,1,597.6,approved
PAY000000665,ORD00000600,1,credit_card,6,1120.93,approved
PAY000000666,ORD00000601,1,boleto,1,275.54,approved
PAY000000667,ORD00000601,2,boleto,1,51.37,approved
PAY000000668,ORD00000602,1,credit_card,2,256.75,approved
PAY000000669,ORD00000603,1,boleto,1,336.16,approved
PAY000000670,ORD00000604,1,boleto,1,727.53,approved
PAY000000671,ORD00000605,1,credit_card,12,1114.56,approved
PAY000000672,ORD00000606,1,boleto,1,439.58,approved
PAY000000673,ORD00000607,1,debit_card,1,420.35,approved
PAY000000674,ORD00000608,1,credit_card,3,488.8,approved
PAY000000675,ORD00000609,1,credit_card,2,417.23,approved
PAY000000676,ORD00000610,1,credit_card,1,1159.61,approved
PAY000000677,ORD00000611,1,credit_card,1,716.44,approved
PAY000000678,ORD00000612,1,debit_card,1,59.83,approved
PAY000000679,ORD00000613,1,credit_card,2,778.96,approved
PAY000000680,ORD00000614,1,credit_card,6,406.35,approved
PAY000000681,ORD00000615,1,credit_card,12,914.33,approved
PAY000000682,ORD00000616,1,credit_card,6,1056.6,approved
PAY000000683,ORD00000617,1,boleto,1,303.99,approved
PAY000000684,ORD00000618,1,credit_card,6,1191.97,approved
PAY000000685,ORD00000619,1,credit_card,3,370.83,approved
PAY000000686,ORD00000620,1,credit_card,2,238.25,approved
PAY000000687,ORD00000621,1,credit_card,6,687.97,approved
PAY000000688,ORD00000622,1,credit_card,6,289.58,approved
PAY000000689,ORD00000623,1,credit_card,2,996.61,approved
PAY000000690,ORD00000624,1,boleto,1,854.88,approved
PAY000000691,ORD00000625,1,credit_card,6,915.91,approved
PAY000000692,ORD00000626,1,voucher,1,844.3,approved
PAY000000693,ORD00000627,1,credit_card,3,1083.52,approved
PAY000000694,ORD00000628,1,credit_card,6,835.81,approved
PAY000000695,ORD00000629,1,credit_card,12,93.13,approved
PAY000000696,ORD00000630,1,debit_card,1,710.14,approved
PAY000000697,ORD00000631,1,credit_card,3,211.89,approved
PAY000000698,ORD00000631,2,debit_card,1,720.17,approved
PAY000000699,ORD00000632,1,credit_card,6,217.72,approved
PAY000000700,ORD00000633,1,credit_card,1,841.46,approved
PAY000000701,ORD00000634,1,debit_card,1,914.86,approved
PAY000000702,ORD00000635,1,boleto,1,261.71,approved
PAY000000703,ORD00000636,1,credit_card,6,536.36,approved
PAY000000704,ORD00000636,2,credit_card,12,872.53,approved
PAY000000705,ORD00000637,1,boleto,1,351.84,approved
PAY000000706,ORD00000638,1,debit_card,1,424.9,approved
PAY000000707,ORD00000639,1,credit_card,6,751.31,approved
PAY000000708,ORD00000640,1,debit_card,1,206.81,approved
PAY000000709,ORD00000641,1,boleto,1,157.17,approved
PAY000000710,ORD00000641,2,credit_card,3,909.57,approved
PAY000000711,ORD00000642,1,credit_card,12,890.87,approved
PAY000000712,ORD00000643,1,boleto,1,381.42,approved
PAY000000713,ORD00000644,1,boleto,1,175.0,approved
PAY000000714,ORD00000645,1,credit_card,3,1073.24,approved
PAY000000715,ORD00000646,1,credit_card,3,859.76,approved
PAY000000716,ORD00000647,1,credit_card,3,1068.31,approved
PAY000000717,ORD00000648,1,boleto,1,581.24,approved
PAY000000718,ORD00000649,1,credit_card,3,175.21,approved
PAY000000719,ORD00000650,1,boleto,1,722.71,approved
PAY000000720,ORD00000650,2,credit_card,12,1119.29,approved
PAY000000721,ORD00000651,1,boleto,1,1001.18,approved
PAY000000722,ORD00000652,1,credit_card,12,107.2,approved
PAY000000723,ORD00000653,1,debit_card,1,326.42,approved
PAY000000724,ORD00000654,1,credit_card,1,857.42,approved
PAY000000725,ORD00000655,1,credit_card,2,77.13,approved
PAY000000726,ORD00000655,2,boleto,1,1063.96,approved
PAY000000727,ORD00000656,1,boleto,1,680.35,approved
PAY000000728,ORD00000657,1,voucher,1,780.13,refunded
PAY000000729,ORD00000658,1,credit_card,12,861.34,approved
PAY000000730,ORD00000659,1,boleto,1,371.34,approved
PAY000000731,ORD00000660,1,credit_card,3,1112.18,approved
PAY000000732,ORD00000661,1,credit_card,1,233.52,approved
PAY000000733,ORD00000662,1,boleto,1,154.91,approved
PAY000000734,ORD00000663,1,credit_card,3,33.38,approved
PAY000000735,ORD00000664,1,credit_card,3,338.15,approved
PAY000000736,ORD00000665,1,voucher,1,593.83,approved
PAY000000737,ORD00000666,1,debit_card,1,462.3,approved
PAY000000738,ORD00000667,1,credit_card,3,282.83,approved
PAY000000739,ORD00000668,1,credit_card,12,425.45,approved
PAY000000740,ORD00000669,1,boleto,1,1009.2,approved
PAY000000741,ORD00000670,1,boleto,1,554.29,approved
PAY000000742,ORD00000671,1,credit_card,1,840.93,approved
PAY000000743,ORD00000672,1,credit_card,12,245.79,approved
PAY000000744,ORD00000673,1,credit_card,3,1162.06,approved
PAY000000745,ORD00000674,1,credit_card,2,1161.99,approved
PAY000000746,ORD00000675,1,voucher,1,1031.04,approved
PAY000000747,ORD00000676,1,credit_card,3,206.07,approved
PAY000000748,ORD00000677,1,credit_card,2,790.53,approved
PAY000000749,ORD00000677,2,debit_card,1,587.77,approved
PAY000000750,ORD00000678,1,debit_card,1,539.92,refunded
PAY000000751,ORD00000679,1,debit_card,1,574.74,refunded
PAY000000752,ORD00000680,1,credit_card,1,617.13,approved
PAY000000753,ORD00000680,2,credit_card,6,697.91,approved
PAY000000754,ORD00000681,1,credit_card,2,139.98,approved
PAY000000755,ORD00000682,1,credit_card,2,633.67,approved
PAY000000756,ORD00000683,1,credit_card,3,403.79,approved
PAY000000757,ORD00000683,2,credit_card,12,238.41,approved
PAY000000758,ORD00000684,1,credit_card,1,839.93,approved
PAY000000759,ORD00000685,1,boleto,1,796.21,approved
PAY000000760,ORD00000686,1,credit_card,3,823.14,approved
PAY000000761,ORD00000687,1,credit_card,12,312.01,approved
PAY000000762,ORD00000688,1,boleto,1,297.91,approved
PAY000000763,ORD00000689,1,boleto,1,380.24,approved
PAY000000764,ORD00000690,1,boleto,1,138.99,approved
PAY000000765,ORD00000691,1,credit_card,3,571.37,approved
PAY000000766,ORD00000692,1,credit_card,3,433.78,approved
PAY000000767,ORD00000692,2,credit_card,1,863.16,approved
PAY000000768,ORD00000693,1,credit_card,6,995.74,approved
PAY000000769,ORD00000694,1,credit_card,1,587.57,approved
PAY000000770,ORD00000695,1,credit_card,1,839.93,approved
PAY000000771,ORD00000696,1,credit_card,2,133.23,approved
PAY000000772,ORD00000697,1,boleto,1,471.38,approved
PAY000000773,ORD00000698,1,credit_card,12,837.64,approved
PAY000000774,ORD00000699,1,debit_card,1,1194.36,approved
PAY000000775,ORD00000699,2,boleto,1,158.26,approved
PAY000000776,ORD00000700,1,credit_card,12,964.3,approved
PAY000000777,ORD00000701,1,credit_card,12,1104.43,approved
PAY000000778,ORD00000701,2,credit_card,12,716.39,approved
PAY000000779,ORD00000702,1,credit_card,1,537.36,approved
PAY000000780,ORD00000703,1,credit_card,6,1094.89,approved
PAY000000781,ORD00000704,1,boleto,1,866.8,approved
PAY000000782,ORD00000705,1,credit_card,12,334.44,approved
PAY000000783,ORD00000706,1,debit_card,1,1197.96,approved
PAY000000784,ORD00000707,1,boleto,1,429.97,approved
PAY000000785,ORD00000708,1,credit_card,6,915.03,approved
PAY000000786,ORD00000709,1,credit_card,1,202.17,approved
PAY000000787,ORD00000710,1,credit_card,3,1075.93,approved
PAY000000788,ORD00000711,1,credit_card,1,737.32,approved
PAY000000789,ORD00000712,1,credit_card,1,428.56,approved
PAY000000790,ORD00000713,1,credit_card,2,699.98,approved
PAY000000791,ORD00000714,1,credit_card,1,388.32,approved
PAY000000792,ORD00000715,1,credit_card,6,1075.1,approved
PAY000000793,ORD00000716,1,credit_card,2,957.79,approved
PAY000000794,ORD00000717,1,boleto,1,1146.75,approved
PAY000000795,ORD00000718,1,boleto,1,494.41,approved
PAY000000796,ORD00000719,1,credit_card,6,1160.93,approved
PAY000000797,ORD00000720,1,voucher,1,587.2,approved
PAY000000798,ORD00000721,1,boleto,1,1175.25,approved
PAY000000799,ORD00000722,1,boleto,1,992.06,approved
PAY000000800,ORD00000723,1,credit_card,12,591.7,approved
PAY000000801,ORD00000724,1,credit_card,6,422.87,approved
PAY000000802,ORD00000725,1,credit_card,3,609.46,approved
PAY000000803,ORD00000726,1,debit_card,1,435.0,approved
PAY000000804,ORD00000727,1,credit_card,1,942.5,approved
PAY000000805,ORD00000728,1,credit_card,12,217.33,approved
PAY000000806,ORD00000729,1,credit_card,1,708.39,approved
PAY000000807,ORD00000730,1,boleto,1,758.37,approved
